# VELOCITY:     AVE_POFV:        ERROR:
   0.0942809  0.00272531  0.00272531           0
    0.282843  0.00694831  0.00694831           0
    0.471405   0.0377615   0.0377615           0
    0.659966   0.0658739   0.0658739           0
    0.848528    0.159394    0.159394           0
     1.03709    0.276263    0.276263           0
     1.22565    0.291682    0.291682           0
     1.41421    0.334992    0.334992           0
     1.60278    0.306364    0.306364           0
     1.79134    0.384195    0.384195           0
      1.9799    0.425516    0.425516           0
     2.16846    0.380954    0.380954           0
     2.35702     0.44366     0.44366           0
     2.54558    0.639981    0.639981           0
     2.73415    0.434232    0.434232           0
     2.92271    0.312355    0.312355           0
     3.11127    0.243927    0.243927           0
     3.29983    0.157429    0.157429           0
     3.48839    0.109184    0.109184           0
     3.67696    0.103046    0.103046           0
     3.86552   0.0579926   0.0579926           0
     4.05408   0.0291436   0.0291436           0
     4.24264   0.0338085   0.0338085           0
      4.4312   0.0160081   0.0160081           0
     4.61976    0.031918    0.031918           0
     4.80833   0.0101892   0.0101892           0
     4.99689  0.00599077  0.00599077           0
     5.18545  0.00117851  0.00117851           0
     5.37401 0.000589256 0.000589256           0
     5.56257           0           0           0
   0.0942809  0.00891249   0.0058189   0.0021875
    0.282843   0.0370249   0.0219866   0.0106337
    0.471405    0.068059   0.0529102   0.0107118
    0.659966    0.156889    0.111382   0.0321788
    0.848528    0.213556    0.186475   0.0191493
     1.03709    0.313337      0.2948   0.0131076
     1.22565    0.302853    0.297267  0.00394965
     1.41421    0.405727    0.370359   0.0250087
     1.60278    0.460405    0.383384   0.0544618
     1.79134    0.609708    0.496951   0.0797309
      1.9799    0.597726    0.511621   0.0608854
     2.16846    0.472067    0.426511   0.0322135
     2.35702    0.397797    0.420729   0.0162153
     2.54558    0.345672    0.492826    0.104054
     2.73415    0.233714    0.333973   0.0708941
     2.92271    0.229932    0.271144   0.0291406
     3.11127    0.136216    0.190072   0.0380816
     3.29983    0.115789    0.136609   0.0147222
     3.48839   0.0293891   0.0692866   0.0282118
     3.67696    0.044096    0.073571    0.020842
     3.86552   0.0203293   0.0391609    0.013316
     4.05408  0.00928078   0.0192122  0.00702257
     4.24264   0.0328019   0.0333052 0.000355903
      4.4312    0.022269   0.0191385  0.00221354
     4.61976   0.0272285   0.0295733  0.00165799
     4.80833   0.0108767   0.0105329 0.000243056
     4.99689  0.00164501  0.00381789  0.00153646
     5.18545           0 0.000589256 0.000416667
     5.37401           0 0.000294628 0.000208333
     5.56257           0           0           0
   0.0942809  0.00576979  0.00580253  0.00145839
    0.282843   0.0925377   0.0455036   0.0204684
    0.471405   0.0794268   0.0617491   0.0101528
    0.659966    0.154557    0.125773     0.02446
    0.848528    0.178962    0.183971   0.0129289
     1.03709    0.385103    0.324901   0.0260847
     1.22565     0.39485    0.329795    0.026689
     1.41421    0.384244    0.374988   0.0170953
     1.60278    0.557976    0.441582   0.0598014
     1.79134    0.548008     0.51397   0.0549403
      1.9799     0.44808    0.490441   0.0441208
     2.16846    0.427898    0.426973    0.021479
     2.35702    0.292148    0.377868   0.0366268
     2.54558    0.360575    0.448743   0.0781516
     2.73415    0.360919    0.342955   0.0478283
     2.92271      0.2043    0.248862   0.0266154
     3.11127    0.193178    0.191107   0.0254018
     3.29983   0.0684519     0.11389   0.0209865
     3.48839   0.0661931   0.0682554   0.0188267
     3.67696   0.0377124   0.0616181   0.0169797
     3.86552   0.0132583   0.0305267   0.0113361
     4.05408  0.00699741   0.0151406  0.00574198
     4.24264   0.0264674   0.0310259  0.00187608
      4.4312   0.0143386   0.0175385  0.00197087
     4.61976  0.00135038   0.0201656  0.00776042
     4.80833           0  0.00702196  0.00287128
     4.99689           0  0.00254526  0.00145908
     5.18545           0 0.000392837  0.00032075
     5.37401           0 0.000196419 0.000160375
     5.56257           0           0           0
   0.0942809 0.000540151  0.00448694  0.00157939
    0.282843   0.0354781   0.0429972    0.015504
    0.471405    0.121534   0.0766953   0.0150175
    0.659966    0.277834    0.163789   0.0376883
    0.848528    0.304449     0.21409   0.0278283
     1.03709    0.318124    0.323207   0.0196185
     1.22565    0.427161    0.354137   0.0290698
     1.41421    0.435362    0.390081   0.0183099
     1.60278    0.432072    0.439204   0.0448983
     1.79134     0.57558    0.529373   0.0433105
      1.9799    0.518299    0.497405   0.0336358
     2.16846    0.267547    0.387116   0.0380909
     2.35702     0.29755    0.357789   0.0325116
     2.54558    0.304596    0.412706   0.0664044
     2.73415    0.304252    0.333279    0.036837
     2.92271     0.27366    0.255062    0.020671
     3.11127    0.162168    0.183872   0.0200552
     3.29983    0.104421    0.111523   0.0158729
     3.48839   0.0651864   0.0674882   0.0141357
     3.67696   0.0197892   0.0511609   0.0156266
     3.86552   0.0127427   0.0260807  0.00933329
     4.05408   0.0111468   0.0141421  0.00439244
     4.24264  0.00687465   0.0249881  0.00541492
      4.4312   0.0214833   0.0185247  0.00170715
     4.61976  0.00545061   0.0164869  0.00663521
     4.80833           0  0.00526647  0.00263604
     4.99689           0  0.00190894  0.00122523
     5.18545           0 0.000294628 0.000255155
     5.37401           0 0.000147314 0.000127578
     5.56257           0           0           0
   0.0942809    0.004223  0.00443415   0.0012644
    0.282843   0.0385471   0.0421072   0.0124287
    0.471405   0.0799915   0.0773545   0.0120284
    0.659966    0.203514    0.171734   0.0309768
    0.848528    0.333077    0.237887   0.0308006
     1.03709    0.410564    0.340678   0.0221478
     1.22565    0.490236    0.381356   0.0336686
     1.41421    0.479188    0.407902   0.0216481
     1.60278    0.377566    0.426876   0.0375729
     1.79134    0.396495    0.502797    0.042018
      1.9799      0.4209    0.482104   0.0301889
     2.16846    0.345721    0.378837   0.0313596
     2.35702    0.379481    0.362127   0.0262971
     2.54558    0.399638    0.410092   0.0531749
     2.73415    0.334378    0.333499   0.0294702
     2.92271    0.236218    0.251293   0.0168768
     3.11127    0.131797    0.173457   0.0185525
     3.29983   0.0677398    0.102766   0.0149194
     3.48839    0.051167    0.064224   0.0116793
     3.67696    0.030715   0.0470717   0.0130253
     3.86552   0.0399712   0.0288588  0.00786923
     4.05408   0.0383507   0.0189839  0.00557688
     4.24264  0.00856876   0.0217042   0.0052338
      4.4312   0.0052542   0.0158706  0.00273872
