1.00054	0	0.0167184	0
1.00103	0.000490024	0.0168288	0.000110362
1.00007	0.000997086	0.0167641	9.08403e-05
1.00024	0.000724778	0.0167598	6.43779e-05
1.00072	0.000736023	0.0167649	5.01357e-05
1.00087	0.000620408	0.0168245	7.22605e-05
1.00096	0.000531022	0.0168294	6.12663e-05
1.00087	0.000467743	0.016815	5.49774e-05
1.00063	0.000477838	0.0167977	5.14702e-05
1.00066	0.000428249	0.0167811	4.89284e-05
1.00055	0.000402585	0.0167632	4.77692e-05
1.00045	0.000378864	0.0167576	4.3955e-05
1.00054	0.000360144	0.0167692	4.20631e-05
1.00053	0.000333754	0.0167482	4.42695e-05
1.00045	0.000322066	0.0167787	5.12851e-05
1.00029	0.000338015	0.0167767	4.80159e-05
1.00034	0.000321679	0.0167698	4.56281e-05
1.00029	0.000308326	0.0167665	4.31456e-05
1.00033	0.000294933	0.0167613	4.11328e-05
1.00039	0.00028507	0.0167764	4.18465e-05
1.00041	0.000272579	0.0167823	4.02256e-05
1.00039	0.000260675	0.0167793	3.84689e-05
1.00026	0.000285129	0.0167854	3.72608e-05
1.0003	0.00027617	0.0167896	3.59296e-05
1.00038	0.000276523	0.0167872	3.45493e-05
1.00035	0.000266929	0.0167801	3.39351e-05
1.00047	0.000284364	0.0167815	3.26833e-05
1.00055	0.000285887	0.0167839	3.15826e-05
1.00056	0.00027587	0.0167868	3.06101e-05
1.00053	0.000267802	0.0167992	3.20816e-05
1.00053	0.00025902	0.0167911	3.2083e-05
1.00048	0.000256176	0.0167825	3.22312e-05
1.00041	0.00025723	0.0167807	3.12887e-05
1.00037	0.00025237	0.0167808	3.03546e-05
1.00032	0.000250346	0.0167787	2.95502e-05
1.00035	0.000244686	0.0167837	2.91599e-05
1.00039	0.000240991	0.016775	2.96894e-05
1.00038	0.000234595	0.0167715	2.91081e-05
1.00042	0.000231802	0.0167679	2.85729e-05
1.00041	0.000226584	0.0167655	2.79515e-05
1.00042	0.000221357	0.0167617	2.75234e-05
1.00043	0.0002164	0.0167636	2.69242e-05
1.00041	0.000212175	0.0167643	2.62988e-05
1.00036	0.000214913	0.0167629	2.57317e-05
1.00041	0.00021747	0.0167607	2.52435e-05
1.00039	0.00021338	0.0167579	2.4847e-05
1.00035	0.000214128	0.0167526	2.488e-05
1.00028	0.00022095	0.0167528	2.43568e-05
1.00026	0.000216804	0.0167535	2.38631e-05
1.00027	0.000212626	0.0167558	2.3495e-05
1.00024	0.000211588	0.0167533	2.31591e-05
1.00024	0.000207535	0.0167538	2.27153e-05
1.00024	0.000203608	0.0167512	2.24347e-05
1.00019	0.000204629	0.0167476	2.2313e-05
1.00021	0.000201362	0.0167521	2.23682e-05
1.00021	0.000197834	0.0167545	2.20884e-05
1.00021	0.000194374	0.0167513	2.19278e-05
1.00021	0.000191005	0.0167549	2.18485e-05
1.00022	0.000188022	0.0167542	2.14876e-05
1.00021	0.000185192	0.016753	2.11609e-05
1.00018	0.000184299	0.0167545	2.08654e-05
1.00016	0.000182069	0.0167528	2.05932e-05
1.00014	0.00018063	0.016751	2.03411e-05
1.00013	0.000178206	0.0167546	2.03359e-05
1.0001	0.000177237	0.0167567	2.01282e-05
1.0001	0.000174536	0.0167537	2.00422e-05
1.00009	0.000172361	0.0167532	1.97472e-05
1.00011	0.000171502	0.0167534	1.94553e-05
1.0001	0.000169492	0.0167535	1.91716e-05
1.00013	0.000169413	0.016753	1.89012e-05
1.00013	0.000167066	0.016751	1.87487e-05
1.00014	0.000164847	0.0167516	1.84977e-05
1.00015	0.000162673	0.0167487	1.84703e-05
1.00015	0.000160592	0.0167488	1.82192e-05
1.00015	0.000158436	0.0167506	1.80694e-05
1.00015	0.000156386	0.0167538	1.81012e-05
1.00014	0.000154496	0.0167545	1.78802e-05
1.00013	0.00015273	0.0167523	1.77917e-05
1.00011	0.000152139	0.0167514	1.75886e-05
1.00012	0.000150301	0.0167514	1.73674e-05
1.00012	0.000148496	0.0167485	1.73936e-05
1.00011	0.000147685	0.0167472	1.72289e-05
1.00009	0.000146573	0.0167476	1.70245e-05
1.00007	0.000145833	0.0167461	1.68834e-05
1.00005	0.000145921	0.0167468	1.66984e-05
1.00003	0.000145148	0.0167491	1.66606e-05
1.00005	0.000144129	0.0167476	1.6541e-05
1.00005	0.000142482	0.0167507	1.66437e-05
1.00005	0.000140873	0.0167536	1.67123e-05
1.00003	0.000140492	0.0167542	1.6536e-05
1.00006	0.000142404	0.0167533	1.63791e-05
1.00006	0.000140849	0.0167561	1.64435e-05
1.00005	0.000139997	0.0167526	1.66305e-05
1.00005	0.000138553	0.0167524	1.64545e-05
1.00006	0.00013737	0.0167513	1.63138e-05
1.00009	0.000138288	0.0167518	1.6149e-05
1.00007	0.000137931	0.0167537	1.60947e-05
1.00007	0.000136517	0.0167544	1.59481e-05
1.00006	0.000135606	0.0167536	1.58064e-05
1.00006	0.000134265	0.0167531	1.56569e-05
