# GEN: 	 LUNGHEZZA DEL MIGLIORE: 	 LUNGHEZZA MEDIA:
496	71.0412	71.0412
497	71.0412	71.0412
498	71.0412	71.0412
499	71.0412	71.0412
500	71.0412	71.0412
501	71.0412	71.0412
502	69.5467	70.9382
503	69.5467	70.6538
504	69.4325	70.3733
505	69.3977	70.0181
506	69.3922	69.7079
507	69.3922	69.5154
508	69.3922	69.4456
509	69.2074	69.4044
510	69.2074	69.3545
511	69.2074	69.2987
512	69.2074	69.2505
513	69.2074	69.2176
514	69.2074	69.2074
515	69.2074	69.2074
516	69.2074	69.2074
517	69.2074	69.2074
518	69.2074	69.2074
519	69.2074	69.2074
520	69.2074	69.2074
521	69.2074	69.2074
522	69.2074	69.2074
523	69.2074	69.2074
524	69.2074	69.2074
525	69.2074	69.2074
526	69.2074	69.2074
527	69.2074	69.2074
528	69.2074	69.2074
529	69.2074	69.2074
530	69.2074	69.2074
531	69.2074	69.2074
532	69.2074	69.2074
533	69.2074	69.2074
534	69.2074	69.2074
535	69.2074	69.2074
536	69.2074	69.2074
537	69.2074	69.2074
538	69.2074	69.2074
539	69.2074	69.2074
540	69.2074	69.2074
541	69.2074	69.2074
542	69.2074	69.2074
543	69.2074	69.2074
544	69.2074	69.2074
545	69.2074	69.2074
546	69.2074	69.2074
547	69.2074	69.2074
548	69.2074	69.2074
549	69.2074	69.2074
550	69.2074	69.2074
551	69.2074	69.2074
552	69.2074	69.2074
553	69.2074	69.2074
554	69.2074	69.2074
555	69.2074	69.2074
556	69.2074	69.2074
557	69.2074	69.2074
558	69.2074	69.2074
559	69.2074	69.2074
560	69.2074	69.2074
561	69.2074	69.2074
562	69.2074	69.2074
563	69.2074	69.2074
564	69.2074	69.2074
565	69.2074	69.2074
566	69.2074	69.2074
567	69.2074	69.2074
568	69.2074	69.2074
569	69.2074	69.2074
570	69.2074	69.2074
571	69.2074	69.2074
572	69.2074	69.2074
573	69.2074	69.2074
574	69.2074	69.2074
575	69.2074	69.2074
576	68.748	69.1955
577	68.748	69.1446
578	68.6599	69.0481
579	68.6599	68.9828
580	68.6599	68.9685
581	68.6599	68.8992
582	68.6599	68.8358
583	68.4952	68.7047
584	68.4072	68.6649
585	68.4072	68.6255
586	68.4072	68.5997
587	68.4072	68.5027
588	68.4072	68.4444
589	68.4072	68.4072
590	68.4072	68.4072
591	68.4072	68.4072
592	68.4072	68.4072
593	68.4072	68.4072
594	68.4072	68.4072
595	68.4072	68.4072
596	68.4072	68.4072
597	68.4072	68.4072
598	68.4072	68.4072
599	68.4072	68.4072
600	68.4072	68.4072
601	68.4072	68.4072
602	67.9103	68.3578
603	67.8153	68.2576
604	67.8153	68.1846
605	67.8153	68.1212
606	67.8153	67.9792
607	67.8153	67.8912
608	67.8153	67.8366
609	67.8153	67.8736
610	67.8153	67.8177
611	67.8153	67.8153
612	67.8153	67.8153
613	67.8153	67.8153
614	67.8153	67.8153
615	67.8153	67.8153
616	67.8153	67.8153
617	67.8153	67.8153
618	67.8153	67.8153
619	67.8153	67.8153
620	67.8153	67.8153
621	67.8153	67.8153
622	67.8153	67.8153
623	67.8153	67.8153
624	67.8153	67.8153
625	67.8153	67.8153
626	67.8153	67.8153
627	67.8153	67.8153
628	67.8153	67.8153
629	67.8153	67.8153
630	67.8153	67.8153
631	67.8153	67.8153
632	67.8153	67.8153
633	67.8153	67.8153
634	67.8153	67.8153
635	67.8153	67.8153
636	67.8153	67.8153
637	67.8153	67.8153
638	67.8153	67.8153
639	67.8153	67.8153
640	67.8153	67.8153
641	67.8153	67.8153
642	67.8153	67.8153
643	67.8153	67.8153
644	67.8153	67.8153
645	67.8153	67.8153
646	67.8153	67.8153
647	67.8153	67.8153
648	67.8153	67.8153
649	67.8153	67.8153
650	67.8153	67.8153
651	67.8153	67.8153
652	67.8153	67.8153
653	67.8153	67.8153
654	67.8153	67.8153
655	67.8153	67.8153
656	67.8153	67.8153
657	67.8153	67.8153
658	67.8153	67.8153
659	67.8153	67.8153
660	67.8153	67.8153
661	67.8153	67.8153
662	67.8153	67.8153
663	67.8153	67.8153
664	67.8153	67.8153
665	67.8153	67.8153
666	67.8153	67.8153
667	67.8153	67.8153
668	67.8153	67.8153
669	67.8153	67.8153
670	67.8153	67.8153
671	67.8153	67.8153
672	67.8153	67.8153
673	67.8153	67.8153
674	67.8153	67.8153
675	67.8153	67.8153
676	67.8153	67.8153
677	67.8153	67.8153
678	67.8153	67.8153
679	67.8153	67.8153
680	67.8153	67.8153
681	67.8153	67.8153
682	67.8153	67.8153
683	67.8153	67.8153
684	67.8153	67.8153
685	67.8153	67.8153
686	67.8153	67.8153
687	67.8153	67.8153
688	67.8153	67.8153
689	67.8153	67.8153
690	67.8153	67.8153
691	67.8153	67.8153
692	67.8153	67.8153
693	67.8153	67.8153
694	67.8153	67.8153
695	67.8153	67.8153
696	67.8153	67.8153
697	67.8153	67.8153
698	67.8153	67.8153
699	67.8153	67.8153
700	67.8153	67.8153
701	67.8153	67.8153
702	67.1246	67.7473
703	67.1246	67.6092
704	67.1246	67.3755
705	67.1246	67.2003
706	67.1246	67.1385
707	67.1246	67.1253
708	67.1246	67.1246
709	67.1246	67.1246
710	67.1246	67.1246
711	67.1246	67.1246
712	67.1246	67.1246
713	67.1246	67.1246
714	67.1246	67.1246
715	67.1246	67.1246
716	67.1246	67.1246
717	67.1246	67.1246
718	67.1246	67.1246
719	67.1246	67.1246
720	67.1246	67.1246
721	67.1246	67.1246
722	67.1246	67.1246
723	67.1246	67.1246
724	67.1246	67.1246
725	67.1246	67.1246
726	67.1246	67.1246
727	67.1246	67.1246
728	67.1246	67.1246
729	67.1246	67.1246
730	67.1246	67.1246
731	67.1246	67.1246
732	67.1246	67.1246
733	67.1246	67.1246
734	67.1246	67.1246
735	67.1246	67.1246
736	67.1246	67.1246
737	67.1246	67.1246
738	67.1246	67.1246
739	67.1246	67.1246
740	67.1246	67.1246
741	67.1246	67.1246
742	67.1246	67.1246
743	67.1246	67.1246
744	67.1246	67.1246
745	67.1246	67.1246
746	67.1246	67.1246
747	67.1246	67.1246
748	67.1246	67.1246
749	67.1246	67.1246
750	67.1246	67.1246
751	67.1246	67.1246
752	67.1246	67.1246
753	67.1246	67.1246
754	67.1246	67.1246
755	67.1246	67.1246
756	67.1246	67.1246
757	67.1246	67.1246
758	67.1246	67.1246
759	67.1246	67.1246
760	67.1246	67.1246
761	67.1246	67.1246
762	67.1246	67.1246
763	67.1246	67.1246
764	67.1246	67.1246
765	67.1246	67.1246
766	67.1246	67.1246
767	67.1246	67.1246
768	67.1246	67.1246
769	67.1246	67.1246
770	67.1246	67.1246
771	67.1246	67.1246
772	67.1246	67.1246
773	67.1246	67.1246
774	67.1246	67.1246
775	67.1246	67.1246
776	67.1246	67.1246
777	67.1246	67.1246
778	67.1246	67.1246
779	67.1246	67.1246
780	67.1246	67.1246
781	67.1246	67.1246
782	67.1246	67.1246
783	67.1246	67.1246
784	67.1246	67.1246
785	67.1246	67.1246
786	67.1246	67.1246
787	67.1246	67.1246
788	67.1246	67.1246
789	67.1246	67.1246
790	67.1246	67.1246
791	67.1246	67.1246
792	67.1246	67.1246
793	67.1246	67.1246
794	67.1246	67.1246
795	67.1246	67.1246
796	67.1246	67.1246
797	67.1246	67.1246
798	67.1246	67.1246
799	67.1246	67.1246
800	67.1246	67.1246
801	66.9347	67.1242
802	66.9347	67.1162
803	66.9347	67.0847
804	66.9347	67.0346
805	66.9347	66.9742
806	66.9347	66.9419
807	66.899	66.9346
808	66.899	66.9328
809	66.899	66.9268
810	66.899	66.9151
811	66.899	66.9046
812	66.899	66.8999
813	66.899	66.899
814	66.899	66.899
815	66.899	66.899
816	66.899	66.899
817	66.899	66.899
818	66.899	66.899
819	66.899	66.899
820	66.899	66.899
821	66.899	66.899
822	66.899	66.899
823	66.899	66.899
824	66.899	66.899
825	66.899	66.899
826	66.899	66.899
827	66.899	66.899
828	66.899	66.899
829	66.899	66.899
830	66.899	66.899
831	66.899	66.899
832	66.899	66.899
833	66.899	66.899
834	66.899	66.899
835	66.899	66.899
836	66.899	66.899
837	66.899	66.899
838	66.899	66.899
839	66.899	66.899
840	66.899	66.899
841	66.899	66.899
842	66.899	66.899
843	66.899	66.899
844	66.899	66.899
845	66.899	66.899
846	66.899	66.899
847	66.899	66.899
848	66.899	66.899
849	66.899	66.899
850	66.899	66.899
851	66.899	66.899
852	66.899	66.899
853	66.899	66.899
854	66.899	66.899
855	66.899	66.899
856	66.899	66.899
857	66.704	66.8986
858	66.704	66.8877
859	66.704	66.8557
860	66.704	66.7914
861	66.704	66.7247
862	66.704	66.704
863	66.704	66.704
864	66.704	66.704
865	66.704	66.704
866	66.704	66.704
867	66.704	66.704
868	66.704	66.704
869	66.704	66.704
870	66.704	66.704
871	66.704	66.704
872	66.4095	66.6887
873	66.4095	66.6298
874	66.4095	66.5544
875	66.4095	66.4723
876	66.4095	66.4138
877	66.4095	66.4095
878	66.4095	66.4095
879	66.4095	66.4095
880	66.4095	66.4095
881	66.4095	66.4095
882	66.4095	66.4095
883	66.4095	66.4095
884	66.4095	66.4095
885	66.4095	66.4095
886	66.4095	66.4095
887	66.4095	66.4095
888	66.4095	66.4095
889	66.4095	66.4095
890	66.4095	66.4095
891	66.4095	66.4095
892	66.4095	66.4095
893	66.4095	66.4095
894	66.4095	66.4095
895	66.4095	66.4095
896	66.4095	66.4095
897	66.4095	66.4095
898	66.4095	66.4095
899	66.4095	66.4095
900	66.4095	66.4095
901	66.4095	66.4095
902	66.4095	66.4095
903	66.4095	66.4095
904	66.4095	66.4095
905	66.4095	66.4095
906	66.4095	66.4095
907	66.4095	66.4095
908	66.4095	66.4095
909	66.4095	66.4095
910	66.4095	66.4095
911	66.4095	66.4095
912	66.4095	66.4095
913	66.4095	66.4095
914	66.4095	66.4095
915	66.4095	66.4095
916	66.4095	66.4095
917	66.4095	66.4095
918	66.4095	66.4095
919	66.4095	66.4095
920	66.4095	66.4095
921	66.4095	66.4095
922	66.4095	66.4095
923	66.4095	66.4095
924	66.4095	66.4095
925	66.4095	66.4095
926	66.4095	66.4095
927	66.4095	66.4095
928	66.4095	66.4095
929	66.4095	66.4095
930	66.4095	66.4095
931	66.4095	66.4095
932	66.4095	66.4095
933	66.4095	66.4095
934	66.4095	66.4095
935	66.4095	66.4095
936	66.4095	66.4095
937	66.4095	66.4095
938	66.4095	66.4095
939	66.4095	66.4095
940	66.4095	66.4095
941	66.4095	66.4095
942	66.4095	66.4095
943	66.4095	66.4095
944	66.4095	66.4095
945	66.4095	66.4095
946	66.4095	66.4095
947	66.4095	66.4095
948	66.4095	66.4095
949	66.4095	66.4095
950	66.4095	66.4095
951	66.4095	66.4095
952	66.4095	66.4095
953	66.4095	66.4095
954	66.4095	66.4095
955	66.4095	66.4095
956	66.4095	66.4095
957	66.4095	66.4095
958	66.4095	66.4095
959	66.4095	66.4095
960	66.4095	66.4095
961	66.4095	66.4095
962	66.4095	66.4095
963	66.4095	66.4095
964	66.4095	66.4095
965	66.4095	66.4095
966	66.4095	66.4095
967	66.4095	66.4095
968	66.4095	66.4095
969	66.4095	66.4095
970	66.4095	66.4095
971	66.4095	66.4095
972	66.4095	66.4095
973	66.4095	66.4095
974	66.4095	66.4095
975	66.4095	66.4095
976	66.4095	66.4095
977	66.4095	66.4095
978	66.4095	66.4095
979	66.4095	66.4095
980	66.4095	66.4095
981	66.4095	66.4095
982	66.4095	66.4095
983	66.4095	66.4095
984	66.4095	66.4095
985	66.4095	66.4095
986	66.4095	66.4095
987	66.4095	66.4095
988	66.4095	66.4095
989	66.4095	66.4095
990	66.4095	66.4095
991	66.4095	66.4095
992	66.4095	66.4095
993	66.4095	66.4095
994	66.4095	66.4095
995	66.4095	66.4095
996	66.4095	66.4095
997	66.4095	66.4095
998	66.4095	66.4095
999	66.4095	66.4095
1000	66.4095	66.4095
1001	66.4095	66.4095
1002	66.4095	66.4095
1003	66.4095	66.4095
1004	66.4095	66.4095
1005	66.4095	66.4095
1006	66.4095	66.4095
1007	66.4095	66.4095
1008	66.4095	66.4095
1009	66.4095	66.4095
1010	66.4095	66.4095
1011	66.4095	66.4095
1012	66.4095	66.4095
1013	66.4095	66.4095
1014	66.4095	66.4095
1015	66.4095	66.4095
1016	66.4095	66.4095
1017	66.4095	66.4095
1018	66.4095	66.4095
1019	66.4095	66.4095
1020	66.4095	66.4095
1021	66.4095	66.4095
1022	66.4095	66.4095
1023	66.4095	66.4095
1024	66.4095	66.4095
1025	66.4095	66.4095
1026	66.4095	66.4095
1027	66.4095	66.4095
1028	66.4095	66.4095
1029	66.4095	66.4095
1030	66.4095	66.4095
1031	66.4095	66.4095
1032	66.4095	66.4095
1033	66.4095	66.4095
1034	66.4095	66.4095
1035	66.4095	66.4095
1036	66.4095	66.4095
1037	66.4095	66.4095
1038	66.4095	66.4095
1039	66.4095	66.4095
1040	66.4095	66.4095
1041	66.4095	66.4095
1042	66.4095	66.4095
1043	66.4095	66.4095
1044	66.4095	66.4095
1045	66.4095	66.4095
1046	66.4095	66.4095
1047	66.4095	66.4095
1048	66.4095	66.4095
1049	66.4095	66.4095
1050	66.4095	66.4095
1051	66.4095	66.4095
1052	66.4095	66.4095
1053	66.4095	66.4095
1054	66.4095	66.4095
1055	66.4095	66.4095
1056	66.4095	66.4095
1057	66.4095	66.4095
1058	66.4095	66.4095
1059	66.4095	66.4095
1060	66.4095	66.4095
1061	66.4095	66.4095
1062	66.4095	66.4095
1063	66.4095	66.4095
1064	66.4095	66.4095
1065	66.4095	66.4095
1066	66.4095	66.4095
1067	66.4095	66.4095
1068	66.4095	66.4095
1069	66.4095	66.4095
1070	66.4095	66.4095
1071	66.4095	66.4095
1072	66.4095	66.4095
1073	66.4095	66.4095
1074	66.4095	66.4095
1075	66.4095	66.4095
1076	66.4095	66.4095
1077	66.4095	66.4095
1078	66.4095	66.4095
1079	66.4095	66.4095
1080	66.4095	66.4095
1081	66.4095	66.4095
1082	66.4095	66.4095
1083	66.4095	66.4095
1084	66.4095	66.4095
1085	66.4095	66.4095
1086	66.4095	66.4095
1087	66.4095	66.4095
1088	66.4095	66.4095
1089	66.4095	66.4095
1090	66.4095	66.4095
1091	66.4095	66.4095
1092	66.4095	66.4095
1093	66.4095	66.4095
1094	66.4095	66.4095
1095	66.4095	66.4095
1096	66.4095	66.4095
1097	66.4095	66.4095
1098	66.4095	66.4095
1099	66.4095	66.4095
1100	66.4095	66.4095
1101	66.4095	66.4095
1102	66.4095	66.4095
1103	66.4095	66.4095
1104	66.4095	66.4095
1105	66.4095	66.4095
1106	66.4095	66.4095
1107	66.4095	66.4095
1108	66.4095	66.4095
1109	66.4095	66.4095
1110	66.4095	66.4095
1111	66.4095	66.4095
1112	66.4095	66.4095
1113	66.4095	66.4095
1114	66.4095	66.4095
1115	66.4095	66.4095
1116	66.4095	66.4095
1117	66.4095	66.4095
1118	66.4095	66.4095
1119	66.4095	66.4095
1120	66.4095	66.4095
1121	66.4095	66.4095
1122	66.4095	66.4095
1123	66.4095	66.4095
1124	66.4095	66.4095
1125	66.4095	66.4095
1126	66.4095	66.4095
1127	66.4095	66.4095
1128	66.4095	66.4095
1129	66.4095	66.4095
1130	66.4095	66.4095
1131	66.4095	66.4095
1132	66.4095	66.4095
1133	66.4095	66.4095
1134	66.4095	66.4095
1135	66.4095	66.4095
1136	66.4095	66.4095
1137	66.4095	66.4095
1138	66.4095	66.4095
1139	66.4095	66.4095
1140	66.4095	66.4095
1141	66.4095	66.4095
1142	66.4095	66.4095
1143	66.4095	66.4095
1144	66.4095	66.4095
1145	66.4095	66.4095
1146	66.4095	66.4095
1147	66.4095	66.4095
1148	66.4095	66.4095
1149	66.4095	66.4095
1150	66.4095	66.4095
1151	66.4095	66.4095
1152	66.4095	66.4095
1153	66.4095	66.4095
1154	66.4095	66.4095
1155	66.4095	66.4095
1156	66.4095	66.4095
1157	66.4095	66.4095
1158	66.4095	66.4095
1159	66.4095	66.4095
1160	66.4095	66.4095
1161	66.4095	66.4095
1162	66.4095	66.4095
1163	66.4095	66.4095
1164	66.4095	66.4095
1165	66.4095	66.4095
1166	66.4095	66.4095
1167	66.4095	66.4095
1168	66.4095	66.4095
1169	66.4095	66.4095
1170	66.4095	66.4095
1171	66.4095	66.4095
1172	66.4095	66.4095
1173	66.4095	66.4095
1174	66.4095	66.4095
1175	66.4095	66.4095
1176	66.4095	66.4095
1177	66.4095	66.4095
1178	66.4095	66.4095
1179	66.4095	66.4095
1180	66.4095	66.4095
1181	66.4095	66.4095
1182	66.4095	66.4095
1183	66.4095	66.4095
1184	66.4095	66.4095
1185	66.4095	66.4095
1186	66.4095	66.4095
1187	66.4095	66.4095
1188	66.4095	66.4095
1189	66.4095	66.4095
1190	66.4095	66.4095
1191	66.4095	66.4095
1192	66.4095	66.4095
