# VELOCITY:     AVE_POFV:        ERROR: #fatto con i dati dell'argon gassoso, perché così rumoroso?
   0.0942809           0           0           0
    0.282843  0.00353553  0.00353553           0
    0.471405  0.00520509  0.00520509           0
    0.659966    0.122369    0.122369           0
    0.848528   0.0799423   0.0799423           0
     1.03709    0.180312    0.180312           0
     1.22565    0.212279    0.212279           0
     1.41421    0.263471    0.263471           0
     1.60278    0.467378    0.467378           0
     1.79134    0.399589    0.399589           0
      1.9799    0.448129    0.448129           0
     2.16846     0.53939     0.53939           0
     2.35702    0.291117    0.291117           0
     2.54558    0.467206    0.467206           0
     2.73415    0.430746    0.430746           0
     2.92271    0.335164    0.335164           0
     3.11127    0.220357    0.220357           0
     3.29983    0.258732    0.258732           0
     3.48839    0.172161    0.172161           0
     3.67696    0.120576    0.120576           0
     3.86552   0.0892722   0.0892722           0
     4.05408   0.0284561   0.0284561           0
     4.24264   0.0538923   0.0538923           0
      4.4312   0.0172848   0.0172848           0
     4.61976  0.00321635  0.00321635           0
     4.80833   0.0187825   0.0187825           0
     4.99689  0.00635905  0.00635905           0
     5.18545   0.0183897   0.0183897           0
     5.37401 0.000883883 0.000883883           0
     5.56257           0           0           0


   0.0942809           0           0           0
    0.282843 0.000270076   0.0019028  0.00115451
    0.471405  0.00726749  0.00623629 0.000729167
    0.659966    0.025117   0.0737429   0.0343837
    0.848528   0.0694585   0.0747004   0.0037066
     1.03709    0.162389    0.171351  0.00633681
     1.22565     0.31589    0.264085   0.0366319
     1.41421    0.335188     0.29933   0.0253559
     1.60278    0.395415    0.431397   0.0254427
     1.79134    0.400375    0.399982 0.000277778
      1.9799    0.496006    0.472067   0.0169271
     2.16846    0.455937    0.497663   0.0295052
     2.35702    0.452794    0.371955   0.0571615
     2.54558     0.39458    0.430893   0.0256771
     2.73415    0.364013    0.397379   0.0235938
     2.92271    0.357506    0.346335  0.00789931
     3.11127    0.209898    0.215127  0.00369792
     3.29983    0.176801    0.217767    0.028967
     3.48839    0.169092    0.170626  0.00108507
     3.67696    0.157429    0.139003   0.0130295
     3.86552    0.065481   0.0773766  0.00841146
     4.05408   0.0871116   0.0577839   0.0207378
     4.24264   0.0556601   0.0547762    0.000625
      4.4312   0.0395047   0.0283948   0.0078559
     4.61976   0.0228582   0.0130373  0.00694444
     4.80833  0.00439487   0.0115887  0.00508681
     4.99689  0.00623629  0.00629767 4.34028e-05
     5.18545  0.00697286   0.0126813  0.00403646
     5.37401   0.0219498   0.0114168  0.00744792
     5.56257   0.0264674   0.0132337  0.00935764


   0.0942809  0.00510688  0.00170229  0.00138992
    0.282843   0.0135283  0.00577798  0.00325634
    0.471405   0.0334648   0.0153125  0.00742659
    0.659966   0.0737061   0.0737306   0.0229225
    0.848528    0.098553   0.0826513  0.00694624
     1.03709    0.178397    0.173699  0.00463948
     1.22565    0.368088    0.298753    0.037385
     1.41421    0.408182    0.335614   0.0341092
     1.60278     0.34852    0.403771    0.028222
     1.79134    0.298777    0.366247    0.027545
      1.9799    0.413142    0.452426   0.0196099
     2.16846    0.562494    0.519273   0.0264243
     2.35702    0.481594    0.408501   0.0484005
     2.54558    0.326472    0.396086    0.033177
     2.73415    0.223573    0.339444   0.0498505
     2.92271    0.185198    0.292623    0.044171
     3.11127    0.180754     0.20367  0.00967459
     3.29983    0.213532    0.216355   0.0193457
     3.48839    0.209652    0.183635   0.0106461
     3.67696    0.210143    0.162716   0.0212212
     3.86552   0.0993387   0.0846973  0.00819597
     4.05408    0.142845   0.0861377   0.0269647
     4.24264   0.0578698   0.0558074 0.000939427
      4.4312   0.0323354   0.0297083  0.00534596
     4.61976    0.039431   0.0218352  0.00854609
     4.80833  0.00459128  0.00925622  0.00388937
     4.99689   0.0010312  0.00454218  0.00143364
     5.18545   0.0073657   0.0109094  0.00305521
     5.37401   0.0325809   0.0184715  0.00760481
     5.56257   0.0505041   0.0256572   0.0119085


   0.0942809  0.00387927  0.00224654  0.00114404
    0.282843   0.0254362   0.0106925  0.00490706
    0.471405   0.0457655   0.0229257  0.00863108
    0.659966   0.0676907   0.0722206   0.0172415
    0.848528    0.198677    0.111658   0.0256549
     1.03709    0.212009    0.183277  0.00899463
     1.22565    0.366615    0.315718   0.0316551
     1.41421    0.384268    0.347777   0.0276659
     1.60278    0.267006     0.36958   0.0363977
     1.79134    0.443096    0.385459   0.0265258
      1.9799    0.485498    0.460694   0.0163578
     2.16846    0.342775    0.475149   0.0430465
     2.35702     0.26244    0.371986    0.048143
     2.54558    0.368948    0.389302   0.0255671
     2.73415    0.305725    0.331014   0.0380939
     2.92271    0.193988    0.267964   0.0394147
     3.11127    0.192466    0.200869  0.00765068
     3.29983    0.156104    0.201292   0.0195112
     3.48839    0.134522    0.171357   0.0132973
     3.67696    0.184584    0.168183   0.0166051
     3.86552    0.173634    0.106931   0.0202127
     4.05408    0.227109    0.121381   0.0366133
     4.24264    0.079083   0.0616263  0.00508833
      4.4312   0.0488837   0.0345021  0.00577161
     4.61976    0.033072   0.0246444  0.00685575
     4.80833   0.0265165   0.0135713  0.00474067
     4.99689  0.00100665   0.0036583  0.00131987
     5.18545 0.000294628  0.00825572  0.00324532
     5.37401   0.0452745   0.0251723  0.00813671
     5.56257   0.0261973   0.0257922  0.00893216


   0.0942809 0.000368285  0.00187089 0.000974956
    0.282843   0.0100173   0.0105575  0.00392751
    0.471405   0.0613562   0.0306118  0.00974362
    0.659966   0.0600059   0.0697777   0.0139652
    0.848528    0.125119     0.11435   0.0206647
     1.03709    0.250139    0.196649   0.0139583
     1.22565    0.300766    0.312728    0.025465
     1.41421    0.303737    0.338969    0.023493
     1.60278    0.389473    0.373559   0.0293349
     1.79134    0.394335    0.387234   0.0212799
      1.9799    0.331211    0.434797   0.0266037
     2.16846    0.325588    0.445237   0.0436086
     2.35702    0.393451    0.376279   0.0387053
     2.54558    0.359495     0.38334   0.0211372
     2.73415    0.274299    0.319671   0.0321196
     2.92271    0.314564    0.277284   0.0326151
     3.11127    0.394801    0.239655   0.0352275
     3.29983    0.229638    0.206961   0.0164119
     3.48839    0.124357    0.161957   0.0135591
     3.67696    0.182817     0.17111   0.0135396
     3.86552    0.156889    0.116923   0.0184754
     4.05408   0.0617982    0.109464   0.0311696
     4.24264   0.0818083   0.0656627  0.00544099
      4.4312   0.0205257   0.0317069  0.00525074
     4.61976   0.0685746   0.0334304  0.00958314
     4.80833   0.0377369   0.0184044   0.0057507
     4.99689   0.0129145  0.00550954  0.00196382
     5.18545  0.00832324  0.00826922  0.00259629
     5.37401    0.025829   0.0253036  0.00651043
     5.56257  0.00289717   0.0212132  0.00823622


   0.0942809 0.000196419  0.00159181  0.00085147
    0.282843   0.0245032   0.0128818   0.0039005
    0.471405   0.0119079   0.0274945  0.00860392
    0.659966    0.121288   0.0783628   0.0140305
    0.848528     0.16234    0.122348   0.0187045
     1.03709     0.20236    0.197601   0.0116644
     1.22565    0.224187    0.297971   0.0251355
     1.41421    0.261335     0.32603   0.0228647
     1.60278    0.440935    0.384788    0.026508
     1.79134    0.452941    0.398185    0.020357
      1.9799    0.343143    0.419521   0.0261907
     2.16846     0.39927    0.437576   0.0370073
     2.35702    0.470103    0.391916   0.0352721
     2.54558     0.38584    0.383757   0.0176184
     2.73415    0.292148    0.315084   0.0270919
     2.92271    0.168601     0.25917   0.0318141
     3.11127    0.214465    0.235457   0.0296054
     3.29983     0.26514    0.216658   0.0162911
     3.48839    0.126371    0.156026   0.0125295
     3.67696    0.165654    0.170201   0.0113135
     3.86552     0.11078    0.115899   0.0154245
     4.05408    0.125192    0.112085   0.0260847
     4.24264    0.100345   0.0714432  0.00695723
      4.4312   0.0546044   0.0355231  0.00559307
     4.61976   0.0552182   0.0370617  0.00864661
     4.80833   0.0813173   0.0288899   0.0107045
     4.99689   0.0286526  0.00936671  0.00388282
     5.18545   0.0103856  0.00862196   0.0021874
     5.37401 0.000982093     0.02125  0.00656715
     5.56257 9.82093e-05    0.017694  0.00757815


   0.0942809 9.82093e-05  0.00137844 0.000756093
    0.282843  0.00505778   0.0117641  0.00349977
    0.471405   0.0177268   0.0260991  0.00748708
    0.659966    0.119005   0.0841689   0.0131728
    0.848528     0.20236    0.133779   0.0192101
     1.03709    0.194503    0.197159   0.0100064
     1.22565     0.27145    0.294182   0.0218283
     1.41421    0.465905    0.346012   0.0269507
     1.60278    0.448006    0.393819   0.0242108
     1.79134    0.378891    0.395429   0.0176345
      1.9799    0.290282    0.401059    0.028216
     2.16846    0.260107    0.412223   0.0394604
     2.35702    0.495908    0.406772   0.0332147
     2.54558    0.318321    0.374409   0.0174057
     2.73415    0.248543    0.305578   0.0248334
     2.92271    0.233443    0.255495   0.0274807
     3.11127    0.240392    0.236162   0.0253844
     3.29983    0.158068    0.208288   0.0159699
     3.48839     0.16698    0.157591   0.0108368
     3.67696     0.18262    0.171975  0.00983539
     3.86552    0.179207    0.124943   0.0156494
     4.05408    0.123817    0.113761   0.0224121
     4.24264   0.0889531   0.0739446  0.00639724
      4.4312   0.0372704   0.0357727  0.00479963
     4.61976   0.0607179   0.0404412  0.00804473
     4.80833   0.0595148   0.0332649   0.0100296
     4.99689   0.0255835   0.0116834  0.00395939
     5.18545 9.82093e-05  0.00740428  0.00218775
     5.37401 0.000171866   0.0182389  0.00628151
     5.56257   0.0095263   0.0165272  0.00658477


   0.0942809 4.91046e-05  0.00121227 0.000679596
    0.282843   0.0331702   0.0144398  0.00395505
    0.471405   0.0760876   0.0323477  0.00877965
    0.659966    0.182227   0.0964262   0.0162578
    0.848528    0.158755    0.136901   0.0170606
     1.03709    0.207884    0.198499  0.00884498
     1.22565    0.236562     0.28698   0.0202533
     1.41421    0.258634     0.33509   0.0256999
     1.60278     0.41216    0.396112   0.0212927
     1.79134    0.375871    0.392984   0.0155987
      1.9799    0.341989    0.393675   0.0256369
     2.16846    0.215496    0.387632   0.0414885
     2.35702    0.390038    0.404681   0.0291287
     2.54558    0.398312    0.377397   0.0154843
     2.73415    0.323919    0.307871   0.0218348
     2.92271    0.224875    0.251667   0.0243107
     3.11127    0.103046    0.219522   0.0271221
     3.29983    0.246751    0.213096   0.0146796
     3.48839    0.267056    0.171274   0.0159291
     3.67696    0.223893    0.178465   0.0105316
     3.86552    0.292639    0.145905   0.0239162
     4.05408    0.120405    0.114592   0.0196259
     4.24264   0.0805316   0.0747679  0.00565032
