# GEN: 	 LUNGHEZZA DEL MIGLIORE: 	 LUNGHEZZA MEDIA:
192	108.06	109.711
193	108.06	109.319
194	108.06	109.129
195	107.778	109.139
196	107.778	108.986
197	106.157	108.584
198	105.449	108.649
199	103.985	108.316
200	103.44	108.098
201	103.208	107.526
202	101.453	107.341
203	101.453	107.374
204	101.453	108.889
205	101.453	112.085
206	101.453	112.501
207	101.453	112.099
208	101.126	111.648
209	101.451	111.486
210	101.451	109.105
211	101.076	107.4
212	100.332	106.062
213	99.9981	105.312
214	99.9565	103.638
215	99.9565	101.749
216	99.7348	100.728
217	99.6673	100.15
218	99.4456	99.977
219	98.6633	99.8761
220	98.3741	99.746
221	98.3741	99.6442
222	98.3741	99.6934
223	98.3741	99.5548
224	98.3741	99.3854
225	98.3741	98.991
226	98.2254	98.5716
227	97.9752	98.3939
228	95.526	98.2762
229	95.526	97.9738
230	95.1271	97.3178
231	95.1271	96.4975
232	94.983	95.6287
233	94.9622	95.19
234	94.9622	95.0732
235	94.9622	95.023
236	94.9622	94.992
237	93.99	94.9424
238	93.8674	94.8227
239	93.8674	95.3614
240	93.8674	95.2805
241	92.8045	95.112
242	92.6969	95.2268
243	92.6969	95.6374
244	92.6969	96.0254
245	91.8315	95.1416
246	91.8315	95.1893
247	91.8315	94.3622
248	91.8315	93.1746
249	91.4635	93.0952
250	91.4635	92.4403
251	91.3314	92.164
252	91.0978	91.7287
253	91.0978	91.5035
254	90.5978	91.4043
255	90.5978	91.2452
256	90.2709	91.0584
257	89.8928	90.8205
258	88.9889	90.5818
259	88.9889	90.308
260	88.662	89.983
261	88.6022	89.5511
262	88.2726	89.2435
263	87.9564	88.9322
264	87.886	88.7362
265	87.567	88.4857
266	87.567	88.4753
267	87.567	88.5545
268	87.567	88.1068
269	87.145	87.9613
270	87.348	87.9759
271	86.7209	88.1404
272	86.5019	87.8414
273	86.1888	87.3871
274	86.0073	87.1144
275	86.0073	86.7558
276	86.0073	86.4503
277	86.0073	86.2707
278	86.0073	86.0853
279	86.0073	86.0136
280	85.3354	85.9933
281	84.4893	85.9674
282	84.4601	86.121
283	84.1213	86.1393
284	84.1213	85.6756
285	84.1213	84.8685
286	84.1213	84.3889
287	83.1773	84.2234
288	82.2091	84.0822
289	82.2091	83.8616
290	82.2091	83.4728
291	82.2091	82.9234
292	81.8267	82.5904
293	81.8267	82.3956
294	81.8267	82.1214
295	81.8267	82.0133
296	81.8267	81.9454
297	81.5931	81.8666
298	81.5931	81.8187
299	81.5931	81.7818
300	81.5931	81.716
301	81.5931	81.6417
302	80.0852	81.5866
303	79.1023	81.4725
304	79.1023	81.1607
305	79.1023	80.7034
306	78.9353	80.52
307	78.9353	80.2752
308	78.7951	79.8356
309	78.7951	79.3982
310	78.6674	79.0137
311	78.1617	79.1045
312	78.034	78.938
313	77.9491	79.2574
314	77.8536	80.4645
315	77.8536	81.2667
316	77.6409	81.039
317	77.6409	80.2644
318	77.6409	79.5546
319	77.6409	78.5733
320	77.6409	78.1413
321	77.6409	77.735
322	77.0974	77.6636
323	77.0974	77.6153
324	77.0974	77.5057
325	77.0974	77.3306
326	77.0974	77.2211
327	76.9453	77.0935
328	76.9453	77.0587
329	76.9295	77.0156
330	76.9295	76.9764
331	76.9165	76.947
332	76.9165	76.9343
333	76.9165	76.9306
334	76.9165	76.9282
335	76.8748	76.9229
336	76.861	76.9143
337	76.4853	76.8967
338	76.3128	76.8495
339	76.2573	76.7318
340	75.8685	76.577
341	75.8685	76.4156
342	75.813	76.212
343	75.813	76.0652
344	75.813	75.9558
345	75.813	75.831
346	75.813	75.8208
347	75.813	75.813
348	75.813	75.813
349	75.813	75.813
350	75.813	75.813
351	75.813	75.813
352	75.813	75.813
353	75.7267	75.8078
354	75.4567	75.7905
355	75.3704	75.7619
356	75.3704	75.7014
357	75.31	75.6488
358	75.31	75.5738
359	75.1182	75.4559
360	75.1182	75.3461
361	75.0997	75.2517
362	75.1182	75.1852
363	74.9099	75.1467
364	74.5545	75.1106
365	74.5545	75.0521
366	74.5545	74.9471
367	74.5545	74.8291
368	74.536	74.724
369	74.1217	74.6107
370	74.1217	74.5405
371	74.1217	74.4614
372	73.9449	74.3349
373	73.9449	74.1937
374	73.9449	74.0614
375	73.9449	74.0159
376	73.9449	73.9745
377	73.9449	73.9598
378	73.9449	73.9478
379	73.5345	73.9165
380	73.5345	73.8354
381	73.5345	73.72
382	73.5345	73.6281
383	73.5345	73.5345
384	73.2516	73.5209
385	73.2516	73.4705
386	73.2516	73.3987
387	73.1435	73.3172
388	72.8607	73.2752
389	72.8607	73.218
390	72.8607	73.12
391	72.8607	73.0329
392	72.8607	72.9401
393	72.8607	72.9579
394	72.8607	72.8742
395	72.8607	72.8607
396	72.8607	72.8607
397	72.8607	72.8607
398	72.8607	72.8607
399	72.8607	72.8607
400	72.8607	72.8607
401	72.8607	72.8607
402	72.8607	72.8607
403	72.8607	72.8607
404	72.7517	72.8605
405	72.7517	72.8557
406	72.7517	72.8367
407	72.7517	72.8062
408	72.7517	72.7775
409	72.7517	72.7628
410	72.7517	72.7517
411	72.7517	72.7517
412	72.7517	72.7517
413	72.7053	72.7516
414	72.3297	72.726
415	72.3142	72.6352
416	72.3142	72.501
417	72.2267	72.4098
418	72.2267	72.3479
419	72.2267	72.3009
420	72.2267	72.2759
421	72.2267	72.25
422	72.2267	72.236
423	72.2267	72.2267
424	72.2267	72.2267
425	72.2267	72.2267
426	72.2267	72.2267
427	72.2267	72.2267
428	72.2267	72.2267
429	72.2267	72.2267
430	72.2267	72.2267
431	72.2267	72.2267
432	72.2267	72.2267
433	72.2267	72.2267
434	72.2267	72.2267
435	72.2267	72.2267
436	72.2267	72.2267
437	72.2267	72.2267
438	72.2267	72.2267
439	72.2267	72.2267
440	72.2267	72.2267
441	72.2267	72.2267
442	72.2267	72.2267
443	72.2267	72.2267
444	72.2267	72.2267
445	72.2267	72.2267
446	72.2267	72.2267
447	72.2267	72.2267
448	72.2267	72.2267
449	72.2267	72.2267
450	72.2267	72.2267
451	72.2267	72.2267
452	72.1918	72.2266
453	72.1918	72.2251
454	72.1918	72.2199
455	72.1918	72.212
456	72.1918	72.2038
457	72.1918	72.1947
458	72.1918	72.1929
459	72.1918	72.1918
460	72.1918	72.1918
461	72.1918	72.1918
462	72.1918	72.1918
463	72.1918	72.1918
464	72.1918	72.1918
465	72.1918	72.1918
466	72.1918	72.1918
467	72.1918	72.1918
468	72.1918	72.1918
469	72.1288	72.1917
470	72.1288	72.1889
471	72.1288	72.1787
472	72.1288	72.1583
473	72.1288	72.1421
474	72.1288	72.1315
475	72.1288	72.1288
476	72.1288	72.1288
477	72.1288	72.1288
478	72.1288	72.1288
479	72.1288	72.1288
480	72.1288	72.1288
481	72.1288	72.1288
482	72.1288	72.1288
483	72.1288	72.1288
484	72.1288	72.1288
485	72.1288	72.1288
486	72.1288	72.1288
487	72.1288	72.1288
488	72.1288	72.1288
489	72.1288	72.1288
490	72.1288	72.1288
491	72.1288	72.1288
492	71.5833	72.1277
493	72.1288	72.1288
494	72.1288	72.1288
495	72.1288	72.1288
496	72.1288	72.1288
497	72.1288	72.1288
498	72.1288	72.1288
499	72.0455	72.1247
500	72.0455	72.1132
501	72.0455	72.0941
502	71.4529	72.1497
503	71.1764	72.4428
504	71.1764	73.6783
505	71.1764	74.5332
506	71.1764	74.0222
507	71.1764	73.648
508	71.1764	72.2341
509	71.1764	71.4917
510	71.1764	71.2199
511	71.1764	71.2024
512	71.1764	71.1764
513	71.1764	71.1764
514	71.1764	71.1764
515	71.1764	71.1764
516	71.1764	71.1764
517	71.1764	71.1764
518	71.1764	71.1764
519	71.1764	71.1764
520	71.1764	71.1764
521	71.1764	71.1764
522	71.1764	71.1764
523	71.1764	71.1764
524	71.1764	71.1764
525	71.1764	71.1764
526	71.1764	71.1764
527	71.1764	71.1764
528	71.1764	71.1764
529	71.1237	71.1756
530	71.1237	71.1743
531	71.1237	71.2151
532	71.1237	72.1395
533	71.1237	72.5955
534	71.1237	72.4482
535	71.1237	72.0154
536	71.1237	71.6964
537	71.1237	71.1685
538	71.1237	71.1399
539	71.1237	71.1575
540	71.1237	71.1237
541	71.1237	71.1237
542	71.1237	71.1237
543	71.1237	71.1237
544	71.1237	71.1237
545	71.1237	71.1237
546	71.1237	71.1237
547	71.1237	71.1237
548	71.1237	71.1237
549	71.1237	71.1237
550	71.1237	71.1237
551	71.1237	71.1237
552	71.1237	71.1237
553	71.1237	71.1237
554	71.1237	71.1237
555	71.1237	71.1237
556	71.1237	71.1237
557	71.1237	71.1237
558	71.1237	71.1237
559	71.1237	71.1237
560	71.1237	71.1237
561	71.1237	71.1237
562	71.1237	71.1237
563	71.1237	71.1237
564	71.1237	71.1237
565	71.1237	71.1237
566	71.1237	71.1237
567	71.1237	71.1237
568	71.1237	71.1237
569	71.1237	71.1237
570	71.1237	71.1237
571	71.1237	71.1237
572	71.1237	71.1237
573	71.1237	71.1237
574	71.1237	71.1237
575	71.1237	71.1237
576	71.1237	71.1237
577	71.1237	71.1237
578	71.1237	71.1237
579	71.1237	71.1237
580	71.1237	71.1237
581	71.1237	71.1237
582	71.1237	71.1237
583	71.1237	71.1237
584	71.1237	71.1237
585	71.1237	71.1237
586	71.1237	71.1237
587	71.1237	71.1237
588	71.1237	71.1237
589	71.1237	71.1237
590	71.1237	71.1237
591	71.1237	71.1237
592	71.1237	71.1237
593	71.1237	71.1237
594	71.1237	71.1237
595	71.1237	71.1237
596	71.1237	71.1237
597	71.1237	71.1237
598	71.1237	71.1237
599	71.1237	71.1237
600	71.1237	71.1237
601	71.1237	71.1237
602	70.5556	71.1001
603	70.5556	71.3881
604	70.5556	72.3644
605	70.5556	72.5504
606	70.5556	72.6972
607	70.5556	71.9792
608	70.5556	71.1405
609	70.5384	70.6665
610	70.5384	70.5575
611	70.5384	70.5509
612	70.5384	70.5452
613	70.5384	70.5421
614	70.5384	70.5391
615	70.5384	70.5384
616	70.5384	70.5384
617	70.5384	70.5384
618	70.5384	70.5384
619	69.7416	70.536
620	69.7416	70.481
621	69.7416	70.3446
622	69.7416	70.0925
623	69.7416	69.8524
624	69.7416	69.7416
625	69.7416	69.7416
626	69.7416	69.7416
627	69.7416	69.7416
628	69.7416	69.7416
629	69.7416	69.7416
630	69.7416	69.7416
631	69.7416	69.7416
632	69.7416	69.7416
633	69.7416	69.7416
634	69.7416	69.7416
635	69.7416	69.7416
636	69.7416	69.7416
637	69.7416	69.7416
638	69.7416	69.7416
639	69.7416	69.7416
640	69.7416	69.7416
641	69.7416	69.7416
642	69.7416	69.7416
643	69.6322	69.7359
644	69.6322	69.7136
645	69.6322	69.686
646	69.6322	69.6595
647	69.6322	69.6354
648	69.6322	69.6322
649	69.6322	69.6322
650	69.6322	69.6322
651	69.6322	69.6322
652	69.6322	69.6322
653	69.6322	69.6322
654	69.6322	69.6322
655	69.6322	69.6322
656	69.6322	69.6322
657	69.6322	69.6322
658	69.6322	69.6322
659	69.6322	69.6322
660	69.6322	69.6322
661	69.6322	69.6322
662	69.6322	69.6322
663	69.6322	69.6322
664	69.6322	69.6322
665	69.6322	69.6322
666	69.6322	69.6322
667	69.6322	69.6322
668	69.6322	69.6322
669	69.6322	69.6322
670	69.6322	69.6322
671	69.6322	69.6322
672	69.6322	69.6322
673	69.6322	69.6322
674	69.5511	69.6276
675	69.4893	69.6107
676	69.4893	69.5828
677	69.4893	69.5548
678	69.4893	69.5242
679	69.4893	69.5072
680	69.4893	69.4978
681	69.4893	69.492
682	69.2929	69.4889
683	69.4893	69.4893
684	69.4893	69.4893
685	69.4893	69.4893
686	69.4893	69.4893
687	69.4893	69.4893
688	69.4893	69.4893
689	69.4893	69.4893
690	69.4893	69.4893
691	69.4893	69.4893
692	69.4893	69.4893
693	69.4893	69.4893
694	69.4893	69.4893
695	69.4893	69.4893
696	69.4893	69.4893
697	69.4893	69.4893
698	69.4893	69.4893
699	69.4893	69.4893
700	69.4893	69.4893
701	69.4893	69.4893
702	69.0876	69.4828
703	69.0876	70.4188
704	69.0876	71.3583
705	69.0876	72.8239
706	69.0876	74.3654
707	69.0876	74.4106
708	69.0876	74.0708
709	69.0876	72.7851
710	69.0876	71.934
711	69.0876	71.3984
712	69.0876	70.6008
713	69.0876	70.0498
714	69.0876	69.3718
715	69.0876	69.1941
716	69.0876	69.0876
717	69.0876	69.0876
718	69.0876	69.0876
719	68.5552	69.0865
720	68.3968	69.0634
721	68.3968	68.9571
722	68.3968	68.7925
723	68.3968	68.5898
724	68.3968	68.4526
725	68.3968	68.4146
726	68.3968	68.3968
727	68.3968	68.3968
728	68.3968	68.3968
729	68.3968	68.3968
730	68.3968	68.3968
731	68.3968	68.3968
732	68.3968	68.3968
733	68.3968	68.3968
734	68.3968	68.3968
735	68.3968	68.3968
736	68.3968	68.3968
737	68.3968	68.3968
738	68.3968	68.3968
739	68.3968	68.3968
740	68.3968	68.3968
741	68.3968	68.3968
742	68.3968	68.3968
743	68.3968	68.3968
744	68.3968	68.3968
745	68.3968	68.3968
746	68.3968	68.3968
747	68.3968	68.3968
748	68.3968	68.3968
749	68.3968	68.3968
750	68.3968	68.3968
751	68.3968	68.3968
752	68.3968	68.3968
753	68.3744	68.3956
754	68.3744	68.3926
755	68.056	68.3858
756	68.0335	68.3636
757	67.6383	68.2919
758	67.6383	68.1605
759	67.6383	67.97
760	67.6383	67.8057
761	67.6383	67.7052
762	67.6383	67.6391
763	67.6383	67.6383
764	67.6383	67.6383
765	67.6383	67.6383
766	67.6383	67.6383
767	67.6383	67.6383
768	67.6383	67.6383
769	67.6383	67.6383
770	67.6383	67.6383
771	67.6383	67.6383
772	67.6383	67.6383
773	67.6383	67.6383
774	67.6383	67.6383
775	67.6383	67.6383
776	67.6383	67.6383
777	67.6383	67.6383
778	67.6383	67.6383
779	67.6383	67.6383
780	67.6383	67.6383
781	67.6383	67.6383
782	67.6383	67.6383
783	67.6383	67.6383
784	67.6383	67.6383
785	67.6383	67.6383
786	67.6383	67.6383
787	67.6383	67.6383
788	67.6088	67.6382
789	67.6088	67.6365
790	67.6088	67.6301
791	67.6088	67.6233
792	67.6088	67.6158
793	67.6088	67.61
794	67.6088	67.6088
795	67.6088	67.6088
796	67.6088	67.6088
797	67.6088	67.6088
798	67.6088	67.6088
799	67.6088	67.6088
800	67.6088	67.6088
801	67.6088	67.6088
802	67.6088	67.6088
803	67.6088	67.6088
804	67.5634	67.6088
805	67.5634	67.6077
806	67.5634	67.6026
807	67.5634	67.5951
808	67.5634	67.5821
809	67.5634	67.5748
810	67.5634	67.5685
811	67.5634	67.5653
812	67.5634	67.5634
813	67.5634	67.5634
814	67.5634	67.5634
815	67.5634	67.5634
816	67.5634	67.5634
817	67.5634	67.5634
818	67.5634	67.5634
819	67.5634	67.5634
820	67.5634	67.5634
821	67.5634	67.5634
822	67.5634	67.5634
823	67.5634	67.5634
824	67.5634	67.5634
825	67.5634	67.5634
826	67.5634	67.5634
827	67.5634	67.5634
828	67.5634	67.5634
829	67.5634	67.5634
830	67.5634	67.5634
831	67.5634	67.5634
832	67.5634	67.5634
833	67.5634	67.5634
834	67.5634	67.5634
835	67.5634	67.5634
836	67.5634	67.5634
837	67.5634	67.5634
838	67.5634	67.5634
839	67.5634	67.5634
840	67.5634	67.5634
841	67.5634	67.5634
842	67.5634	67.5634
843	67.5634	67.5634
844	67.5634	67.5634
845	67.5634	67.5634
846	67.5634	67.5634
847	67.5634	67.5634
848	67.5634	67.5634
849	67.5634	67.5634
850	67.5634	67.5634
851	67.5634	67.5634
852	67.5634	67.5634
853	67.5634	67.5634
854	67.5634	67.5634
855	67.5634	67.5634
856	67.5634	67.5634
857	67.5634	67.5634
858	67.5634	67.5634
859	67.5634	67.5634
860	67.5634	67.5634
861	67.5634	67.5634
862	67.5634	67.5634
863	67.5634	67.5634
864	67.5634	67.5634
865	67.5634	67.5634
866	67.5634	67.5634
867	67.5634	67.5634
868	67.5634	67.5634
869	67.5634	67.5634
870	67.5634	67.5634
871	67.5634	67.5634
872	67.5634	67.5634
873	67.5634	67.5634
874	67.5634	67.5634
875	67.5634	67.5634
876	67.5634	67.5634
877	67.5634	67.5634
878	67.5634	67.5634
879	67.5634	67.5634
880	67.5634	67.5634
881	67.5634	67.5634
882	67.5634	67.5634
883	67.5634	67.5634
884	67.5634	67.5634
885	67.5634	67.5634
886	67.5634	67.5634
887	67.5634	67.5634
888	67.5634	67.5634
889	67.5634	67.5634
890	67.5634	67.5634
891	67.5634	67.5634
892	67.5634	67.5634
893	67.5634	67.5634
894	67.5634	67.5634
895	67.5634	67.5634
896	67.5634	67.5634
897	67.5634	67.5634
898	67.5634	67.5634
899	67.5634	67.5634
900	67.5634	67.5634
901	67.5634	67.5634
902	67.5634	67.5634
903	67.1246	67.5625
904	67.1246	67.5473
905	67.1246	67.4904
906	67.1246	67.4121
907	67.1246	67.3027
908	67.1246	67.2135
909	67.1246	67.1389
910	67.1246	67.1246
911	67.1246	67.1246
912	67.1246	67.1246
913	67.1246	67.1246
914	67.1246	67.1246
915	67.1246	67.1246
916	67.1246	67.1246
917	67.1246	67.1246
918	67.1246	67.1246
919	67.1246	67.1246
920	67.1246	67.1246
921	66.9347	67.1242
922	66.9347	67.1136
923	66.9347	67.0809
924	66.9347	67.0285
925	66.9347	66.9744
926	66.9347	66.9537
927	66.9347	66.9347
928	66.9347	66.9347
929	66.9347	66.9347
930	66.899	66.9346
931	66.9347	66.9347
932	66.9347	66.9347
933	66.9347	66.9347
934	66.9347	66.9347
935	66.9347	66.9347
936	66.9347	66.9347
937	66.9347	66.9347
938	66.9347	66.9347
939	66.9347	66.9347
940	66.9347	66.9347
941	66.9347	66.9347
942	66.9347	66.9347
943	66.9347	66.9347
944	66.9347	66.9347
945	66.9347	66.9347
946	66.9347	66.9347
947	66.9347	66.9347
948	66.9347	66.9347
949	66.899	66.9332
950	66.899	66.9265
951	66.899	66.9156
952	66.899	66.9062
953	66.899	66.899
954	66.899	66.899
955	66.899	66.899
956	66.899	66.899
957	66.899	66.899
958	66.899	66.899
959	66.899	66.899
960	66.899	66.899
961	66.899	66.899
962	66.899	66.899
963	66.899	66.899
964	66.899	66.899
965	66.899	66.899
966	66.899	66.899
967	66.899	66.899
968	66.899	66.899
969	66.899	66.899
970	66.899	66.899
971	66.899	66.899
972	66.899	66.899
973	66.899	66.899
974	66.899	66.899
975	66.899	66.899
976	66.899	66.899
977	66.899	66.899
978	66.899	66.899
979	66.899	66.899
980	66.899	66.899
981	66.899	66.899
982	66.899	66.899
983	66.899	66.899
984	66.899	66.899
985	66.899	66.899
986	66.899	66.899
987	66.899	66.899
988	66.899	66.899
989	66.899	66.899
990	66.899	66.899
991	66.899	66.899
992	66.899	66.899
993	66.899	66.899
994	66.899	66.899
995	66.899	66.899
996	66.899	66.899
997	66.899	66.899
998	66.899	66.899
999	66.899	66.899
1000	66.899	66.899
1001	66.899	66.899
1002	66.899	66.899
1003	66.899	66.899
1004	66.899	66.899
1005	66.899	66.899
1006	66.899	66.899
1007	66.899	66.899
1008	66.899	66.899
1009	66.899	66.899
1010	66.899	66.899
1011	66.899	66.899
1012	66.899	66.899
1013	66.899	66.899
1014	66.899	66.899
1015	66.899	66.899
1016	66.899	66.899
1017	66.899	66.899
1018	66.899	66.899
1019	66.899	66.899
1020	66.899	66.899
1021	66.899	66.899
1022	66.899	66.899
1023	66.899	66.899
1024	66.899	66.899
1025	66.899	66.899
1026	66.899	66.899
1027	66.899	66.899
1028	66.899	66.899
1029	66.899	66.899
1030	66.899	66.899
1031	66.899	66.899
1032	66.899	66.899
1033	66.899	66.899
1034	66.899	66.899
1035	66.899	66.899
1036	66.899	66.899
1037	66.899	66.899
1038	66.899	66.899
1039	66.899	66.899
1040	66.899	66.899
1041	66.899	66.899
1042	66.899	66.899
1043	66.899	66.899
1044	66.899	66.899
1045	66.899	66.899
1046	66.899	66.899
1047	66.899	66.899
1048	66.899	66.899
1049	66.899	66.899
1050	66.899	66.899
1051	66.6045	66.8837
1052	66.6045	66.827
1053	66.6045	66.7451
1054	66.6045	66.6681
1055	66.6045	66.6153
1056	66.6045	66.6045
1057	66.6045	66.6045
1058	66.6045	66.6045
1059	66.6045	66.6045
1060	66.6045	66.6045
1061	66.6045	66.6045
1062	66.6045	66.6045
1063	66.6045	66.6045
1064	66.6045	66.6045
1065	66.6045	66.6045
1066	66.6045	66.6045
1067	66.6045	66.6045
1068	66.6045	66.6045
1069	66.6045	66.6045
1070	66.6045	66.6045
1071	66.6045	66.6045
1072	66.6045	66.6045
1073	66.6045	66.6045
1074	66.6045	66.6045
1075	66.6045	66.6045
1076	66.6045	66.6045
1077	66.6045	66.6045
1078	66.6045	66.6045
1079	66.6045	66.6045
1080	66.6045	66.6045
1081	66.6045	66.6045
1082	66.6045	66.6045
1083	66.6045	66.6045
1084	66.6045	66.6045
1085	66.6045	66.6045
1086	66.6045	66.6045
1087	66.6045	66.6045
1088	66.6045	66.6045
1089	66.6045	66.6045
1090	66.6045	66.6045
1091	66.6045	66.6045
1092	66.6045	66.6045
1093	66.6045	66.6045
1094	66.6045	66.6045
1095	66.6045	66.6045
1096	66.6045	66.6045
1097	66.6045	66.6045
1098	66.6045	66.6045
1099	66.6045	66.6045
1100	66.6045	66.6045
1101	66.6045	66.6045
1102	66.4095	66.5819
1103	66.4095	66.5328
1104	66.4095	66.4809
1105	66.4095	66.4447
1106	66.4095	66.4115
1107	66.4095	66.4095
1108	66.4095	66.4095
1109	66.4095	66.4095
1110	66.4095	66.4095
1111	66.4095	66.4095
1112	66.4095	66.4095
1113	66.4095	66.4095
1114	66.4095	66.4095
1115	66.4095	66.4095
1116	66.4095	66.4095
1117	66.4095	66.4095
1118	66.4095	66.4095
1119	66.4095	66.4095
1120	66.4095	66.4095
1121	66.4095	66.4095
1122	66.4095	66.4095
1123	66.4095	66.4095
1124	66.4095	66.4095
1125	66.4095	66.4095
1126	66.4095	66.4095
1127	66.4095	66.4095
1128	66.4095	66.4095
1129	66.4095	66.4095
1130	66.4095	66.4095
1131	66.4095	66.4095
1132	66.4095	66.4095
1133	66.4095	66.4095
1134	66.4095	66.4095
1135	66.4095	66.4095
1136	66.4095	66.4095
1137	66.4095	66.4095
1138	66.4095	66.4095
1139	66.4095	66.4095
1140	66.4095	66.4095
1141	66.4095	66.4095
1142	66.4095	66.4095
1143	66.4095	66.4095
1144	66.4095	66.4095
1145	66.4095	66.4095
1146	66.4095	66.4095
1147	66.4095	66.4095
1148	66.4095	66.4095
1149	66.4095	66.4095
1150	66.4095	66.4095
1151	66.4095	66.4095
1152	66.4095	66.4095
1153	66.4095	66.4095
1154	66.4095	66.4095
1155	66.4095	66.4095
1156	66.4095	66.4095
1157	66.4095	66.4095
1158	66.4095	66.4095
1159	66.4095	66.4095
1160	66.4095	66.4095
1161	66.4095	66.4095
1162	66.4095	66.4095
1163	66.4095	66.4095
1164	66.4095	66.4095
1165	66.4095	66.4095
1166	66.4095	66.4095
1167	66.4095	66.4095
1168	66.4095	66.4095
1169	66.4095	66.4095
1170	66.4095	66.4095
1171	66.4095	66.4095
1172	66.4095	66.4095
1173	66.4095	66.4095
1174	66.4095	66.4095
1175	66.4095	66.4095
1176	66.4095	66.4095
1177	66.4095	66.4095
1178	66.4095	66.4095
1179	66.4095	66.4095
1180	66.4095	66.4095
1181	66.4095	66.4095
1182	66.4095	66.4095
1183	66.4095	66.4095
1184	66.4095	66.4095
1185	66.4095	66.4095
1186	66.4095	66.4095
1187	66.4095	66.4095
1188	66.4095	66.4095
1189	66.4095	66.4095
1190	66.4095	66.4095
1191	66.4095	66.4095
1192	66.4095	66.4095
1193	66.4095	66.4095
1194	66.4095	66.4095
1195	66.4095	66.4095
1196	66.4095	66.4095
1197	66.4095	66.4095
1198	66.4095	66.4095
1199	66.4095	66.4095
1200	66.4095	66.4095
