# GEN: 	 LUNGHEZZA DEL MIGLIORE: 	 LUNGHEZZA MEDIA:
392	9.82008	9.82008
393	9.82008	9.82008
394	9.82008	9.82008
395	9.82008	9.82008
396	9.67772	9.67772
397	9.67772	9.67772
398	9.67772	9.67772
399	9.67772	9.67772
400	9.67772	9.67772
401	9.67772	9.67772
402	9.67772	9.67772
403	9.67772	9.67772
404	9.67772	9.67772
405	9.67772	9.67772
406	9.67772	9.67772
407	9.67772	9.67772
408	9.67772	9.67772
409	9.67772	9.67772
410	9.67772	9.67772
411	9.67772	9.67772
412	9.67772	9.67772
413	9.67772	9.67772
414	9.67772	9.67772
415	9.67772	9.67772
416	9.67772	9.67772
417	9.67772	9.67772
418	9.82008	9.82572
419	9.67772	9.67772
420	9.67772	9.67772
421	9.67772	9.67772
422	9.67772	9.67772
423	9.67772	9.67772
424	9.67772	9.67772
425	9.67772	9.67772
426	9.67772	9.67772
427	9.67772	9.67772
428	9.67772	9.67772
429	9.67772	9.67772
430	9.67772	9.67772
431	9.67772	9.67772
432	9.67772	9.67772
433	9.67772	9.67772
434	9.67772	9.67772
435	9.67772	9.67772
436	9.67772	9.67772
437	9.67772	9.67772
438	9.67772	9.67772
439	9.67772	9.67772
440	9.67772	9.67772
441	9.67772	9.67772
442	9.67772	9.67772
443	9.67772	9.67772
444	9.67772	9.67772
445	9.67772	9.67772
446	9.67772	9.67772
447	9.67772	9.67772
448	9.67772	9.67772
449	9.67772	9.67772
450	9.67772	9.67772
451	9.67772	9.67772
452	9.67772	9.67772
453	9.67772	9.67772
454	9.67772	9.67772
455	9.67772	9.67772
456	9.67772	9.67772
457	9.67772	9.67772
458	9.67772	9.67772
459	9.67772	9.67772
460	9.67772	9.67772
461	9.67772	9.67772
462	9.67772	9.67772
463	9.67772	9.67772
464	9.67772	9.67772
465	9.67772	9.67772
466	9.67772	9.67772
467	9.67772	9.67772
468	9.67772	9.67772
469	9.82008	9.83364
470	9.67772	9.67772
471	9.67772	9.67772
472	9.67772	9.67772
473	9.67772	9.67772
474	9.67772	9.67772
475	9.67772	9.67772
476	9.67772	9.67772
477	9.67772	9.67772
478	9.67772	9.67772
479	9.67772	9.67772
480	9.67772	9.67772
481	9.67772	9.67772
482	9.67772	9.67772
483	9.67772	9.67772
