# GEN: 	 LUNGHEZZA DEL MIGLIORE: 	 LUNGHEZZA MEDIA:
699	68.9157	68.9157
700	68.9157	68.9157
701	68.9157	68.9157
702	68.9157	68.9157
703	68.9157	68.9157
704	68.9157	68.9157
705	68.9157	68.9157
706	68.9157	68.9157
707	68.9157	68.9157
708	68.9157	68.9157
709	68.9157	68.9157
710	68.9157	68.9157
711	68.9157	68.9157
712	68.9157	68.9157
713	68.9157	68.9157
714	68.9157	68.9157
715	68.9157	68.9157
716	68.9157	68.9157
717	68.9157	68.9157
718	68.9157	68.9157
719	68.9157	68.9157
720	68.9157	68.9157
721	68.9157	68.9157
722	68.9157	68.9157
723	68.9157	68.9157
724	68.9157	68.9157
725	68.9157	68.9157
726	68.9157	68.9157
727	68.9157	68.9157
728	68.9157	68.9157
729	68.9157	68.9157
730	68.9157	68.9157
731	68.9157	68.9157
732	68.9157	68.9157
733	68.9157	68.9157
734	68.9157	68.9157
735	68.9157	68.9157
736	68.9157	68.9157
737	68.9157	68.9157
738	68.9157	68.9157
739	68.9157	68.9157
740	68.9157	68.9157
741	68.9157	68.9157
742	68.9157	68.9157
743	68.9157	68.9157
744	68.9157	68.9157
745	68.9157	68.9157
746	68.9157	68.9157
747	68.9157	68.9157
748	68.9157	68.9157
749	68.9157	68.9157
750	68.9157	68.9157
751	68.9157	68.9157
752	68.9157	68.9157
753	68.9157	68.9157
754	68.9157	68.9157
755	68.9157	68.9157
756	68.9157	68.9157
757	68.9157	68.9157
758	68.9157	68.9157
759	68.9157	68.9157
760	68.9157	68.9157
761	68.9157	68.9157
762	68.9157	68.9157
763	68.9157	68.9157
764	68.9157	68.9157
765	68.9157	68.9157
766	68.9157	68.9157
767	68.9157	68.9157
768	68.9157	68.9157
769	68.9157	68.9157
770	68.9157	68.9157
771	68.9157	68.9157
772	68.9157	68.9157
773	68.9157	68.9157
774	68.9157	68.9157
775	68.9157	68.9157
776	68.9157	68.9157
777	68.9157	68.9157
778	68.9157	68.9157
779	68.9157	68.9157
780	68.9157	68.9157
781	68.9157	68.9157
782	68.9157	68.9157
783	68.9157	68.9157
784	68.9157	68.9157
785	68.9157	68.9157
786	68.9157	68.9157
787	68.9157	68.9157
788	68.9157	68.9157
789	68.9157	68.9157
790	68.9157	68.9157
791	68.9157	68.9157
792	68.9157	68.9157
793	68.9157	68.9157
794	68.9157	68.9157
795	68.9157	68.9157
796	68.9157	68.9157
797	68.9157	68.9157
798	68.9157	68.9157
799	68.9157	68.9157
800	68.9157	68.9157
801	68.9157	68.9157
802	68.9157	68.9157
803	68.9157	68.9157
804	68.9157	68.9157
805	68.9157	68.9157
806	68.9157	68.9157
807	68.9157	68.9157
808	68.9157	68.9157
809	68.9157	68.9157
810	68.9157	68.9157
811	68.9157	68.9157
812	68.9157	68.9157
813	68.9157	68.9157
814	68.9157	68.9157
815	68.9157	68.9157
816	68.9157	68.9157
817	68.9157	68.9157
818	68.9157	68.9157
819	68.9157	68.9157
820	68.9157	68.9157
821	68.9157	68.9157
822	68.9157	68.9157
823	68.9157	68.9157
824	68.9157	68.9157
