# GEN: 	 LUNGHEZZA DEL MIGLIORE: 	 LUNGHEZZA MEDIA:
264	3269.56	3990.68
265	3269.56	3994.89
266	3269.56	3978.14
267	3269.56	3972.86
268	3269.56	3979.21
269	3269.56	3983.73
270	3269.56	3995.24
271	3269.56	4006.15
272	3269.56	4009.62
273	3269.56	3986.77
274	3269.56	4009.3
275	3269.56	4000.57
276	3269.56	3994.75
277	3269.56	3988.98
278	3269.56	4001
279	3580.34	4007.24
280	3580.34	3999.08
281	3589.78	4020.3
282	3507.11	4009.61
283	3295.51	4001.89
284	3295.51	4003.29
285	3407.51	4014.73
286	3407.51	4008.63
287	3407.51	4008.07
288	3407.51	4010.86
289	3496.16	4011.11
290	3463.58	4022.67
291	3463.58	4007.62
292	3463.58	4028.38
293	3463.58	4029.44
294	3463.58	4045.98
295	3463.58	4058.2
296	3463.58	4045.41
297	3463.58	4065.18
298	3463.58	4084.63
299	3463.58	4082.08
300	3463.58	4067.92
301	3463.58	4067.64
302	3576.84	4053.52
303	3576.84	4054
304	3576.84	4057.96
305	3576.84	4061.61
306	3576.84	4074.43
307	3576.84	4080.81
308	3576.84	4079.05
309	3539.38	4071.28
310	3539.38	4068.87
311	3539.38	4051.11
312	3539.38	4059.82
313	3539.38	4065.64
314	3539.38	4066.64
315	3582.14	4058.53
316	3582.14	4091.56
317	3582.14	4100.22
318	3582.14	4107.32
319	3582.14	4106.26
320	3582.14	4097.15
321	3582.14	4097
322	3582.14	4099.24
323	3638.5	4107.51
324	3327.04	4101.82
325	3327.04	4100.64
326	3299.32	4096.51
327	3299.32	4091.32
328	3299.32	4092.13
329	3299.32	4091.76
330	3299.32	4092.51
331	3299.32	4094.83
332	3299.32	4088.06
333	3299.32	4094.41
334	3299.32	4088.8
335	3299.32	4080.09
336	3299.32	4072.24
337	3267.28	4088.29
338	3267.28	4073.97
339	3267.28	4047.43
340	3267.28	4041.45
341	3267.28	4061.94
342	3267.28	4062.59
343	3267.28	4057
344	3267.28	4040.03
345	3267.28	4035.11
346	3267.28	4034.96
347	3267.28	4014.21
348	3267.28	4003.3
349	3267.28	3987
350	3267.28	3986.76
351	3267.28	3984.99
352	3267.28	3986.91
353	3267.28	3992.99
354	3267.28	3970.5
355	3267.28	3966.78
356	3267.28	3979.34
357	3144.11	4000.31
358	3144.11	3995.5
359	3144.11	4010.84
360	3144.11	4006.8
361	3144.11	3983.94
362	3267.28	4001.69
363	3267.28	4015.59
364	3515.67	4028.69
365	3515.67	4035.18
366	3515.67	4028.21
367	3515.67	4009.39
368	3515.67	4007.55
369	3515.67	4014
370	3539.18	4030.46
371	3539.18	4052.39
372	3461.36	4039.93
373	3106.51	4026.91
374	3317.5	4026.94
375	3317.5	4014.83
376	3317.5	4007.35
377	3317.5	3998.62
378	3317.5	4003.84
379	3317.5	3998.87
380	3317.5	3988.38
381	3317.5	3990.25
382	3581.75	3994.3
383	3465.98	3973.85
384	3465.98	3982.71
385	3465.98	3991.53
386	3465.98	4000.42
387	3465.98	4000.91
388	3465.98	4014.97
389	3465.98	4004.96
390	3465.98	3993.32
391	3465.98	3988.07
392	3465.98	3998.83
393	3465.98	3991.16
394	3465.98	3983.2
395	3465.98	3986.8
396	3465.98	4004.36
397	3481.02	3991.31
398	3481.02	3972.4
399	3481.02	4009.39
400	3481.02	4015.88
401	3531.3	4012.77
402	3505.64	4019.92
403	3492.19	4030.76
404	3505.64	4033.7
405	3505.64	4026.42
406	3505.64	4045.94
407	3505.64	4041.83
408	3505.64	4030.35
409	3505.64	4034.47
410	3505.64	4023.85
411	3505.64	4034.71
412	3586.2	4046.58
413	3586.2	4038.79
414	3586.2	4045.12
415	3586.2	4052.94
416	3586.2	4064.45
417	3586.2	4067.61
418	3586.2	4077.63
419	3627.77	4071.26
420	3627.77	4062.22
421	3520.27	4056.43
422	3520.27	4060.6
423	3442.24	4034.64
424	3442.24	4018.94
425	3442.24	4014.3
426	3442.24	4026.04
427	3435.33	4033.91
428	3435.33	4021.69
429	3435.33	4025.83
430	3617.19	4043.76
431	3617.19	4049.21
432	3617.19	4059.39
433	3617.19	4044.86
434	3617.19	4038.41
435	3617.19	4029.59
436	3617.19	4047.18
437	3650.07	4055.04
438	3500.37	4057.29
439	3500.37	4055.41
440	3500.37	4057.29
441	3500.37	4051.26
442	3500.37	4046.3
443	3500.37	4042.9
444	3494.26	4050.7
445	3494.26	4057.93
446	3494.26	4058
447	3494.26	4046.65
448	3615.38	4053.41
449	3615.38	4043.64
450	3615.38	4040.75
451	3749.65	4057.8
452	3749.65	4055.54
453	3598.26	4044.09
454	3641.93	4030.14
455	3633.45	4039.75
456	3604.39	4042.36
457	3604.39	4030.69
458	3604.39	4046.47
459	3552.34	4023.46
460	3423.22	4004.2
461	3515.16	4006.64
462	3515.16	4026.73
463	3604.39	4038.57
464	3604.39	4021.43
465	3547.17	4006.68
466	3547.17	4010.38
467	3425.84	4010.03
468	3425.84	4015.97
469	3425.84	4009.21
470	3425.84	4006.53
471	3425.84	3993.78
472	3425.84	3992.24
473	3425.84	4006.25
474	3425.84	4000
475	3425.84	4024.24
476	3425.84	4021.78
477	3425.84	4027.94
478	3425.84	4034.72
479	3425.84	4042.97
480	3425.84	4033.44
481	3454.65	4038.74
482	3454.65	4043.95
483	3454.65	4047.66
484	3462.33	4037.74
485	3462.33	4025.43
486	3462.33	4037.79
487	3462.33	4043.29
488	3462.33	4020.6
489	3462.33	4016.66
490	3462.33	4028.39
491	3462.33	4050.06
492	3462.33	4049.01
493	3462.33	4054.48
494	3407	4050.49
495	3407	4036.36
496	3407	4033.65
497	3407	4038.31
498	3407	4024.04
499	3407	4037.92
500	3407	4043.57
501	3571.17	4047.95
502	3571.17	4057.89
503	3554.35	4081.76
504	3554.35	4086.59
505	3554.35	4075.52
506	3554.35	4067.9
507	3554.35	4050.39
508	3554.35	4057.14
509	3550.66	4056.95
510	3464.38	4055.95
511	3464.38	4017.77
512	3536.65	4021.35
513	3536.65	3999.6
514	3536.65	4020.68
515	3536.65	4014.59
516	3590.15	4049.71
517	3590.15	4055.98
518	3590.15	4054.97
519	3590.15	4053.92
520	3590.15	4067.46
521	3590.15	4075.63
522	3573.76	4064.65
523	3573.76	4058.8
524	3456.74	4062.76
525	3459.23	4064.48
526	3459.23	4062.45
527	3459.23	4067.89
528	3459.23	4070.08
529	3459.23	4069.55
530	3459.23	4063.57
531	3263.19	4029.4
532	3263.19	4057.74
533	3263.19	4066.24
534	3263.19	4052.11
535	3263.19	4042.3
536	3263.19	4050.6
537	3263.19	4040.87
538	3263.19	4036.37
539	3263.19	4036.46
540	3263.19	4037.07
541	3263.19	4043.22
542	3263.19	4040.18
543	3387.48	4041.48
544	3387.48	4038.37
545	3387.48	4042.77
546	3387.48	4045.5
547	3387.48	4045.82
548	3387.48	4034.14
549	3387.48	4015.22
550	3387.48	4032.4
551	3387.48	4038.51
552	3590.48	4074
553	3568.07	4034.87
554	3590.48	4045.33
555	3590.48	4041.77
556	3590.48	4011.56
557	3590.48	4031.16
558	3331.1	4050.74
559	3331.1	4038.37
560	3331.1	4035.22
561	3594.55	4033.98
562	3409.64	3995.9
563	3409.64	4013.81
564	3409.64	4026.6
565	3502.38	4033.4
566	3502.38	4035.61
567	3502.38	4038.48
568	3502.38	4035.56
569	3502.38	4030.07
570	3575.78	4026.04
571	3575.78	4020.77
572	3575.78	4019.64
573	3575.78	4027.53
574	3575.78	4017.19
575	3575.78	4003.68
576	3528	3995.84
577	3528	4008.48
578	3528	4011.53
579	3528	4025.7
580	3528	4042.35
581	3528	4055.94
582	3528	4067.51
583	3499.63	4047.83
584	3499.63	4059.07
585	3499.63	4059.91
586	3499.63	4057.99
587	3499.63	4047.53
588	3499.63	4057.95
589	3499.63	4040.3
590	3652.74	4049.78
591	3671.32	4044.22
592	3671.32	4043.47
593	3671.32	4033.68
594	3551.68	4037.56
595	3551.68	4039.61
596	3551.68	4046.36
597	3551.68	4036.03
598	3521.27	4027.44
599	3521.27	4036.13
600	3505.62	4033.44
601	3505.62	4039.75
602	3534.93	4031.12
603	3534.93	4050.2
604	3530.34	4045.66
605	3530.34	4040.43
606	3431.79	4053.55
607	3431.79	4059.07
608	3431.79	4080.91
609	3431.79	4069.04
610	3431.79	4059.06
611	3431.79	4064.85
612	3329.62	4062.26
613	3211.33	4046.37
614	3216.62	4051.31
615	3262.37	4039.98
616	3262.37	4040.16
617	3262.37	4030.77
618	3262.37	4027.4
619	3262.37	4013.58
620	3262.37	4018.74
621	3295.82	4009.86
622	3295.82	4012.58
623	3378.9	4033.96
624	3378.9	4044.25
