# T		mu		sigma		H		err
2		0.377073		0.83265		-0.241013		0.00500353
1.98		0.0911409		1.04814		-0.2379		0.00964632
1.9602		0.727224		1.22432		0.816877		0.0486768
1.9406		1.27633		0.401652		0.731534		0.00929423
1.92119		0.687763		1.13239		0.267996		0.0290623
1.90198		0.182193		0.795869		-0.130862		0.00505361
1.88296		0.519199		0.782523		-0.279513		0.0049421
1.86413		1.1598		0.489981		0.157861		0.00638878
1.84549		0.0515715		1.39184		0.512516		0.0432
1.82703		1.21436		0.892435		1.41842		0.0445464
1.80876		0.606111		1.42796		1.4274		0.0664982
1.79068		0.769051		1.02307		0.105727		0.0191825
1.77277		0.614289		1.63079		3.14738		0.104153
1.75504		0.0454146		0.494631		0.778368		0.0102042
1.73749		0.0384801		1.00565		-0.246496		0.00677322
1.72012		0.0528185		1.20888		-0.0591586		0.0188911
1.70292		0.0877022		0.808961		-0.129364		0.00540943
1.68589		0.274194		1.59098		2.00158		0.0955651
1.66903		0.64149		0.550879		-0.336047		0.00401062
1.65234		0.00488142		1.06859		-0.216212		0.0161063
1.63581		0.84341		0.731108		-0.357292		0.00655989
1.61946		0.569676		0.597608		-0.266698		0.00335713
1.60326		0.601478		0.814899		-0.312208		0.00563513
1.58723		0.464921		1.53037		1.82916		0.0701987
1.57136		0.864499		0.686166		-0.3928		0.00543654
1.55564		0.0478794		1.11702		-0.183524		0.014291
1.54009		0.2412		0.766348		-0.0980213		0.00550086
1.52469		0.598159		0.920603		-0.242		0.00897296
1.50944		0.577063		1.11093		0.0439761		0.0201455
1.49434		0.88547		1.1503		0.870013		0.0411824
1.4794		0.894945		1.12739		0.780691		0.0399782
1.46461		0.487446		0.848409		-0.27475		0.0063671
1.44996		0.273692		0.659172		0.0370382		0.00658217
1.43546		0.0352395		1.20905		-0.0752811		0.0179735
1.42111		0.716773		0.941893		-0.151858		0.0146813
1.4069		0.930257		0.630009		-0.370648		0.00517565
1.39283		0.129787		0.444851		0.918608		0.0112085
1.3789		0.993332		0.478627		-0.0819909		0.00571023
1.36511		0.312199		1.11671		-0.150994		0.0138159
1.35146		0.316965		0.642494		0.0243552		0.00618886
1.33794		0.386739		0.499854		0.152584		0.00668474
1.32456		0.848285		1.15063		0.779304		0.0467382
1.31132		0.889006		0.755803		-0.270699		0.0105524
1.29821		0.174538		1.36271		0.491653		0.0394283
1.28522		0.960906		0.874341		0.132559		0.0199088
1.27237		0.563292		0.957822		-0.206491		0.0121128
1.25965		0.622405		0.713441		-0.346405		0.00416345
1.24705		0.109132		0.458243		0.890685		0.0114663
1.23458		0.0451955		0.905724		-0.213		0.00527148
1.22223		0.415649		0.872214		-0.259886		0.00625487
1.21001		0.0533763		1.06258		-0.220083		0.0101775
1.19791		0.368861		0.894988		-0.248377		0.00665616
1.18593		0.200783		1.02103		-0.237543		0.00811603
1.17407		0.286323		0.792889		-0.156457		0.00495806
1.16233		0.181808		1.57238		1.64497		0.0767083
1.15071		0.928106		0.977475		0.383848		0.0300147
1.1392		0.764022		0.551469		-0.406336		0.00398739
1.12781		0.331522		1.01153		-0.250928		0.00908813
1.11653		1.11793		0.63507		0.0146796		0.00954323
1.10537		0.355642		0.709193		-0.121605		0.00496039
1.09431		0.653593		0.668548		-0.373322		0.00311653
1.08337		0.684443		0.803017		-0.323169		0.00757631
1.07254		0.683637		0.827432		-0.305554		0.00770969
1.06181		0.261819		0.58438		0.206904		0.00864618
1.05119		0.893607		0.693843		-0.354792		0.00768638
1.04068		0.431256		0.926025		-0.255524		0.00947481
1.03027		0.867084		1.33845		1.92159		0.0821802
1.01997		1.5813		0.441024		2.54439		0.0208109
1.00977		1.07441		0.722779		0.0642553		0.015698
0.999674		0.74133		0.932549		-0.142215		0.0126127
0.989677		0.866134		0.728434		-0.337102		0.00778418
0.979781		0.226865		0.549868		0.336476		0.00865378
0.969983		0.314746		0.889321		-0.235046		0.00654181
0.960283		0.1795		0.813307		-0.149858		0.00519393
0.95068		0.919441		0.774515		-0.190147		0.0114054
0.941173		0.177111		1.15586		-0.136207		0.0139089
0.931762		0.557801		0.956215		-0.213378		0.0123987
0.922444		0.48387		0.678979		-0.209184		0.00498514
0.913219		0.153466		1.02399		-0.240436		0.00767254
0.904087		1.09823		0.598221		-0.0692697		0.00673179
0.895046		1.07504		0.612409		-0.126376		0.00668841
0.886096		0.92359		0.66741		-0.355067		0.0063382
0.877235		0.377952		0.432688		0.305598		0.00800459
0.868463		0.179695		0.939029		-0.238228		0.00713773
0.859778		0.675686		0.588799		-0.389982		0.00255354
0.85118		1.30827		0.799087		1.53168		0.0354975
0.842668		0.775305		0.720629		-0.390741		0.00629857
0.834242		0.251785		0.976729		-0.247867		0.00704639
0.825899		0.352005		1.47163		1.02812		0.0515266
0.81764		0.725453		0.891723		-0.206324		0.0115042
0.809464		0.520143		0.912603		-0.264515		0.00782156
0.801369		0.874493		0.554997		-0.381726		0.00385091
0.793356		0.385333		0.359227		0.493786		0.00901421
0.785422		0.571504		0.79121		-0.316443		0.00480801
0.777568		0.573862		0.699864		-0.302652		0.00421742
0.769792		0.591065		0.957779		-0.222098		0.0120227
0.762094		0.470183		0.836792		-0.278867		0.00467492
0.754473		0.713836		1.37462		1.37814		0.0598438
0.746929		0.394271		0.711614		-0.157445		0.00463347
0.739459		0.629438		0.752765		-0.334292		0.00505943
0.732065		0.135732		0.44482		0.916361		0.0123474
0.724744		0.767813		0.726739		-0.381683		0.00611072
0.717497		0.624241		0.91575		-0.24712		0.00885711
0.710322		0.757218		0.694956		-0.40556		0.00539861
0.703218		0.372231		0.444498		0.295954		0.00711162
0.696186		0.168987		1.0162		-0.233929		0.00982131
0.689224		0.770826		0.715291		-0.382864		0.00600173
0.682332		0.625383		1.17077		0.272981		0.0296683
0.675509		0.42572		1.00932		-0.215887		0.0158643
0.668754		1.28204		0.549522		0.556578		0.0125751
0.662066		0.549599		0.78736		-0.303247		0.00525467
0.655446		0.260062		0.771483		-0.134156		0.0047057
0.648891		0.12345		0.403901		1.18881		0.0125353
0.642402		0.628602		0.949718		-0.210682		0.0110537
0.635978		0.587048		0.911575		-0.258684		0.00946691
0.629618		0.796441		0.668866		-0.429286		0.00413091
0.623322		0.293237		0.762288		-0.135784		0.00597918
0.617089		0.539621		0.344477		0.624329		0.017299
0.610918		0.724266		0.742724		-0.371622		0.00473106
0.604809		0.22301		1.11605		-0.171199		0.0131173
0.598761		0.538825		0.661393		-0.26735		0.00383408
0.592773		0.217214		0.556526		0.340876		0.0086856
0.586845		0.651491		0.394182		0.22648		0.0128707
0.580977		0.243258		1.14375		-0.139656		0.0162574
0.575167		1.02983		0.591539		-0.226843		0.00513124
0.569416		0.943518		0.827727		-0.0428615		0.0150093
0.563721		0.367226		0.925338		-0.246899		0.00754732
0.558084		0.830965		1.01474		0.22018		0.0239207
0.552503		0.034013		0.797582		-0.0929746		0.00556958
0.546978		0.0115621		1.31774		0.201573		0.0277815
0.541509		0.729785		0.438405		-0.0243037		0.0105701
0.536093		0.526791		0.568478		-0.192081		0.00391949
0.530732		0.9391		0.758922		-0.192265		0.0122802
0.525425		0.267716		0.908459		-0.245837		0.00619464
0.520171		1.13231		0.580535		0.0192677		0.00791245
0.514969		0.625559		0.668163		-0.346623		0.00278755
0.50982		0.433829		0.797167		-0.238785		0.00504844
0.504721		0.066082		0.683358		0.122646		0.00648344
0.499674		1.19068		0.451504		0.320131		0.00712565
0.494677		0.611978		0.414855		0.0831219		0.0120082
0.489731		1.00969		1.02663		0.856251		0.0372402
