#     BLOCK:  ACTUAL_E:     E_AVE:      ERROR:
1	-0.409335	-0.409335	0
2	-0.417427	-0.413381	0.0040461
3	-0.45036	-0.425707	0.0125456
4	-0.428922	-0.426511	0.00890738
5	-0.487482	-0.438705	0.0140108
6	-0.461591	-0.44252	0.0120589
7	-0.448866	-0.443426	0.0102319
8	-0.450584	-0.444321	0.00890611
9	-0.428977	-0.442616	0.00803735
10	-0.446001	-0.442954	0.00719679
11	-0.461317	-0.444624	0.00672036
12	-0.452425	-0.445274	0.00616917
13	-0.416497	-0.44306	0.00609127
14	-0.459796	-0.444256	0.00576472
15	-0.451864	-0.444763	0.00539058
16	-0.451888	-0.445208	0.00506205
17	-0.423166	-0.443912	0.00492858
18	-0.457047	-0.444641	0.00470367
19	-0.421752	-0.443437	0.00460943
20	-0.469921	-0.444761	0.004569
21	-0.419621	-0.443564	0.00450785
22	-0.41783	-0.442394	0.0044544
23	-0.455279	-0.442954	0.00429304
24	-0.453476	-0.443393	0.00413359
25	-0.434953	-0.443055	0.00397914
26	-0.459684	-0.443695	0.00387616
27	-0.42913	-0.443155	0.00376864
28	-0.374334	-0.440697	0.00438514
29	-0.434507	-0.440484	0.00423661
30	-0.4548	-0.440961	0.00412068
31	-0.439733	-0.440921	0.00398573
32	-0.43341	-0.440687	0.0038663
33	-0.413248	-0.439855	0.00383845
34	-0.434592	-0.4397	0.00372706
35	-0.444181	-0.439828	0.00362127
36	-0.452247	-0.440173	0.00353611
37	-0.448427	-0.440396	0.00344644
38	-0.426622	-0.440034	0.00337405
39	-0.434744	-0.439898	0.00328919
40	-0.440817	-0.439921	0.00320599
41	-0.39986	-0.438944	0.00327593
42	-0.427834	-0.43868	0.00320791
43	-0.406322	-0.437927	0.00322154
44	-0.436777	-0.437901	0.00314758
45	-0.413076	-0.437349	0.0031259
46	-0.501285	-0.438739	0.00335832
47	-0.455827	-0.439103	0.00330614
48	-0.450221	-0.439334	0.00324481
49	-0.412781	-0.438793	0.00322377
50	-0.470767	-0.439432	0.00322272
51	-0.460044	-0.439836	0.00318465
52	-0.389452	-0.438867	0.00326967
53	-0.447855	-0.439037	0.00321186
54	-0.450399	-0.439247	0.00315884
55	-0.451997	-0.439479	0.00310952
56	-0.468985	-0.440006	0.00309862
57	-0.453641	-0.440245	0.00305316
58	-0.422337	-0.439936	0.0030159
59	-0.419173	-0.439584	0.00298516
60	-0.460265	-0.439929	0.00295516
61	-0.451548	-0.44012	0.00291254
62	-0.429832	-0.439954	0.00286998
63	-0.394936	-0.439239	0.00291306
64	-0.425752	-0.439028	0.00287491
65	-0.415059	-0.43866	0.00285426
66	-0.415598	-0.43831	0.00283232
67	-0.452863	-0.438527	0.00279817
68	-0.443616	-0.438602	0.00275773
69	-0.45752	-0.438876	0.00273126
70	-0.398329	-0.438297	0.00275358
71	-0.423837	-0.438094	0.00272215
72	-0.494239	-0.438873	0.00279505
73	-0.41585	-0.438558	0.00277448
74	-0.428088	-0.438416	0.00274039
75	-0.407094	-0.437999	0.00273567
76	-0.411699	-0.437653	0.00272152
77	-0.427275	-0.437518	0.00268933
78	-0.395066	-0.436974	0.00270984
79	-0.429771	-0.436883	0.00267687
80	-0.44388	-0.43697	0.00264465
81	-0.412918	-0.436673	0.00262862
82	-0.458742	-0.436942	0.00261028
83	-0.461397	-0.437237	0.00259541
84	-0.448586	-0.437372	0.00256789
85	-0.432041	-0.437309	0.00253827
86	-0.445514	-0.437405	0.0025104
87	-0.41012	-0.437091	0.00250111
88	-0.431407	-0.437026	0.00247337
89	-0.460892	-0.437295	0.00246008
90	-0.442135	-0.437348	0.00243319
91	-0.447305	-0.437458	0.00240879
92	-0.434368	-0.437424	0.0023827
93	-0.444283	-0.437498	0.00235809
94	-0.431567	-0.437435	0.00233372
95	-0.438456	-0.437446	0.00230905
96	-0.455389	-0.437632	0.00229251
97	-0.44087	-0.437666	0.00226899
98	-0.430064	-0.437588	0.00224706
99	-0.436695	-0.437579	0.00222427
100	-0.475666	-0.43796	0.00223461
